gen,spacing_mean,spacing_std
115,0.019555371569919884,0.014431237200631754
116,0.019908908871922038,0.014962885077234766
117,0.019802616218169762,0.014999862018477968
118,0.020152488255713523,0.015504919521331845
119,0.021161352217476777,0.016075275279000073
120,0.020002064686701695,0.014589309773328582
121,0.020814554987467884,0.01525314321402455
122,0.020651811598646923,0.014520096201112971
123,0.020818240616140713,0.01640615079669717
124,0.020851631460182943,0.01643578337109359
125,0.022207146837449603,0.01701064467689549
126,0.02080126909555652,0.015951319422804675
127,0.021794509783019403,0.016890074193393535
128,0.019788175453804215,0.014433919085594231
129,0.018666465046706153,0.012663118905236713
130,0.019935585927376775,0.013054181819078806
131,0.021606267091266524,0.01561594700480754
132,0.020390947035479653,0.014620176172147668
133,0.019340874996542086,0.013666483182919803
134,0.017612031204629335,0.011678063592544318
135,0.01921053884634251,0.012969577695541724
136,0.01932935790462209,0.012618734091948986
137,0.02252030714784942,0.016298258602402946
138,0.020794391812844988,0.01344931601986527
139,0.01962830053616039,0.01268811357366275
140,0.01949564043665109,0.012634265763202914
141,0.02131270601495049,0.014372391041588179
142,0.01962544243204016,0.013235988075270821
143,0.020530446483306253,0.01383716556848358
144,0.021091308006216215,0.014631198549265437
145,0.019681286943235333,0.012764704135382375
146,0.01873732084615256,0.012348659355169414
147,0.0194419107687732,0.013394493683684174
148,0.019870080251538066,0.013967683666649461
149,0.019487377672775134,0.01316260432349504
150,0.018346162362699293,0.011823093949045033
151,0.018612841282986105,0.013083292292345587
152,0.020589646898957238,0.015103694898992832
153,0.019282727228264507,0.014612246470286562
154,0.01877744666692169,0.013916359156873498
155,0.01816838228102741,0.012734179469297979
156,0.020401996339934687,0.014650592059866994
157,0.019505596118361834,0.013146997870908407
158,0.01930456054849539,0.01294155672305509
159,0.01850619612165301,0.012034386826122775
