gen,hv_mean,hv_std
134,0.14833333333333337,0.20116524440259445
135,0.14918333333333333,0.20166310534045526
136,0.14918333333333333,0.20166310534045526
137,0.14918333333333333,0.20166310534045526
138,0.14918333333333333,0.20166310534045526
139,0.14918333333333333,0.20166310534045526
140,0.14983333333333337,0.20280538016093713
141,0.14983333333333337,0.20280538016093713
142,0.14983333333333337,0.20280538016093713
143,0.14983333333333337,0.20280538016093713
144,0.14983333333333337,0.20280538016093713
145,0.15066666666666664,0.20328515822744064
146,0.15066666666666664,0.20328515822744064
147,0.15066666666666664,0.20328515822744064
148,0.15066666666666664,0.20328515822744064
149,0.15066666666666664,0.20328515822744064
150,0.15121666666666672,0.2043541323019647
151,0.15121666666666672,0.2043541323019647
152,0.15121666666666672,0.2043541323019647
153,0.15121666666666672,0.2043541323019647
154,0.15121666666666672,0.2043541323019647
155,0.15181666666666666,0.20475096594535414
156,0.15181666666666666,0.20475096594535414
157,0.15181666666666666,0.20475096594535414
158,0.15181666666666666,0.20475096594535414
159,0.15181666666666666,0.20475096594535414
