0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
0.002,0.002,0.002,0.002,0.002,0.062,0.062,0.062,0.062,0.062,0.101,0.101,0.101,0.101,0.101,0.1175,0.1175,0.1175,0.1175,0.1175,0.1325,0.1325,0.1325,0.1325,0.1325,0.1355,0.1355,0.1355,0.1355,0.1355,0.1495,0.1495,0.1495,0.1495,0.1495,0.1515,0.1515,0.1515,0.1515,0.1515,0.1545,0.1545,0.1545,0.1545,0.1545,0.1545,0.1545,0.1545,0.1545,0.1545,0.164,0.164,0.164,0.164,0.164,0.1665,0.1665,0.1665,0.1665,0.1665,0.166,0.166,0.166,0.166,0.166,0.176,0.176,0.176,0.176,0.176,0.177,0.177,0.177,0.177,0.177,0.178,0.178,0.178,0.178,0.178,0.182,0.182,0.182,0.182,0.182,0.184,0.184,0.184,0.184,0.184,0.1845,0.1845,0.1845,0.1845,0.1845,0.1855,0.1855,0.1855,0.1855,0.1855,0.1855,0.1855,0.1855,0.1855,0.1855,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.191,0.191,0.191,0.191,0.191,0.192,0.192,0.192,0.192,0.192,0.1915,0.1915,0.1915,0.1915,0.1915,0.1915,0.1915,0.1915,0.1915,0.1915,0.192,0.192,0.192,0.192,0.192,0.193,0.193,0.193,0.193,0.193,0.1935,0.1935,0.1935,0.1935,0.1935,0.1935,0.1935,0.1935,0.1935,0.1935
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0075,0.0075,0.0075,0.0075,0.0075,0.0165,0.0165,0.0165,0.0165,0.0165,0.0215,0.0215,0.0215,0.0215,0.0215,0.028,0.028,0.028,0.028,0.028,0.0335,0.0335,0.0335,0.0335,0.0335,0.038,0.038,0.038,0.038,0.038,0.0435,0.0435,0.0435,0.0435,0.0435,0.0485,0.0485,0.0485,0.0485,0.0485,0.061,0.061,0.061,0.061,0.061,0.064,0.064,0.064,0.064,0.064,0.0665,0.0665,0.0665,0.0665,0.0665,0.0665,0.0665,0.0665,0.0665,0.0665,0.065,0.065,0.065,0.065,0.065,0.066,0.066,0.066,0.066,0.066,0.067,0.067,0.067,0.067,0.067,0.0665,0.0665,0.0665,0.0665,0.0665,0.067,0.067,0.067,0.067,0.067,0.068,0.068,0.068,0.068,0.068,0.066,0.066,0.066,0.066,0.066,0.0665,0.0665,0.0665,0.0665,0.0665,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.07,0.07,0.07,0.07,0.07,0.071,0.071,0.071,0.071,0.071,0.072,0.072,0.072,0.072,0.072,0.074,0.074,0.074,0.074,0.074,0.0735,0.0735,0.0735,0.0735,0.0735,0.071,0.071,0.071,0.071,0.071,0.0715,0.0715,0.0715,0.0715,0.0715,0.0715,0.0715,0.0715,0.0715,0.0715,0.071,0.071,0.071,0.071,0.071,0.0715,0.0715,0.0715,0.0715,0.0715
0.012,0.012,0.012,0.012,0.012,0.024,0.024,0.024,0.024,0.024,0.0385,0.0385,0.0385,0.0385,0.0385,0.057,0.057,0.057,0.057,0.057,0.0615,0.0615,0.0615,0.0615,0.0615,0.0685,0.0685,0.0685,0.0685,0.0685,0.0705,0.0705,0.0705,0.0705,0.0705,0.0715,0.0715,0.0715,0.0715,0.0715,0.0765,0.0765,0.0765,0.0765,0.0765,0.081,0.081,0.081,0.081,0.081,0.0825,0.0825,0.0825,0.0825,0.0825,0.082,0.082,0.082,0.082,0.082,0.0845,0.0845,0.0845,0.0845,0.0845,0.0875,0.0875,0.0875,0.0875,0.0875,0.0885,0.0885,0.0885,0.0885,0.0885,0.0895,0.0895,0.0895,0.0895,0.0895,0.091,0.091,0.091,0.091,0.091,0.0945,0.0945,0.0945,0.0945,0.0945,0.094,0.094,0.094,0.094,0.094,0.0945,0.0945,0.0945,0.0945,0.0945,0.095,0.095,0.095,0.095,0.095,0.0955,0.0955,0.0955,0.0955,0.0955,0.097,0.097,0.097,0.097,0.097,0.098,0.098,0.098,0.098,0.098,0.099,0.099,0.099,0.099,0.099,0.098,0.098,0.098,0.098,0.098,0.0985,0.0985,0.0985,0.0985,0.0985,0.0995,0.0995,0.0995,0.0995,0.0995,0.1,0.1,0.1,0.1,0.1,0.1005,0.1005,0.1005,0.1005,0.1005,0.099,0.099,0.099,0.099,0.099,0.1,0.1,0.1,0.1,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.1,0.1,0.1,0.1985,0.1985,0.1985,0.1985,0.1985,0.282,0.282,0.282,0.282,0.282,0.3,0.3,0.3,0.3,0.3,0.308,0.308,0.308,0.308,0.308,0.325,0.325,0.325,0.325,0.325,0.3405,0.3405,0.3405,0.3405,0.3405,0.3575,0.3575,0.3575,0.3575,0.3575,0.3595,0.3595,0.3595,0.3595,0.3595,0.3625,0.3625,0.3625,0.3625,0.3625,0.3705,0.3705,0.3705,0.3705,0.3705,0.3725,0.3725,0.3725,0.3725,0.3725,0.3745,0.3745,0.3745,0.3745,0.3745,0.3985,0.3985,0.3985,0.3985,0.3985,0.4065,0.4065,0.4065,0.4065,0.4065,0.4155,0.4155,0.4155,0.4155,0.4155,0.418,0.418,0.418,0.418,0.418,0.46,0.46,0.46,0.46,0.46,0.4675,0.4675,0.4675,0.4675,0.4675,0.4695,0.4695,0.4695,0.4695,0.4695,0.4695,0.4695,0.4695,0.4695,0.4695,0.472,0.472,0.472,0.472,0.472,0.4735,0.4735,0.4735,0.4735,0.4735,0.474,0.474,0.474,0.474,0.474,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.475,0.475,0.475,0.475,0.475,0.477,0.477,0.477,0.477,0.477,0.4795,0.4795,0.4795,0.4795,0.4795,0.48,0.48,0.48,0.48,0.48,0.479,0.479,0.479,0.479,0.479,0.4785,0.4785,0.4785,0.4785,0.4785
0.0,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.007,0.007,0.0175,0.0175,0.0175,0.0175,0.0175,0.0255,0.0255,0.0255,0.0255,0.0255,0.0365,0.0365,0.0365,0.0365,0.0365,0.04,0.04,0.04,0.04,0.04,0.0445,0.0445,0.0445,0.0445,0.0445,0.045,0.045,0.045,0.045,0.045,0.0455,0.0455,0.0455,0.0455,0.0455,0.0455,0.0455,0.0455,0.0455,0.0455,0.0465,0.0465,0.0465,0.0465,0.0465,0.046,0.046,0.046,0.046,0.046,0.05,0.05,0.05,0.05,0.05,0.052,0.052,0.052,0.052,0.052,0.0585,0.0585,0.0585,0.0585,0.0585,0.0595,0.0595,0.0595,0.0595,0.0595,0.0595,0.0595,0.0595,0.0595,0.0595,0.062,0.062,0.062,0.062,0.062,0.06,0.06,0.06,0.06,0.06,0.0615,0.0615,0.0615,0.0615,0.0615,0.063,0.063,0.063,0.063,0.063,0.0625,0.0625,0.0625,0.0625,0.0625,0.0635,0.0635,0.0635,0.0635,0.0635,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.0625,0.0625,0.0625,0.0625,0.0625,0.063,0.063,0.063,0.063,0.063,0.0655,0.0655,0.0655,0.0655,0.0655,0.064,0.064,0.064,0.064,0.064,0.0645,0.0645,0.0645,0.0645,0.0645,0.0645,0.0645,0.0645,0.0645,0.0645,0.0685,0.0685,0.0685,0.0685,0.0685
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
0.0185,0.0185,0.0185,0.0185,0.0185,0.0365,0.0365,0.0365,0.0365,0.0365,0.0435,0.0435,0.0435,0.0435,0.0435,0.0475,0.0475,0.0475,0.0475,0.0475,0.0515,0.0515,0.0515,0.0515,0.0515,0.053,0.053,0.053,0.053,0.053,0.055,0.055,0.055,0.055,0.055,0.059,0.059,0.059,0.059,0.059,0.06,0.06,0.06,0.06,0.06,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.064,0.064,0.064,0.064,0.064,0.0655,0.0655,0.0655,0.0655,0.0655,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.0705,0.0705,0.0705,0.0705,0.0705,0.0705,0.0705,0.0705,0.0705,0.0705,0.0765,0.0765,0.0765,0.0765,0.0765,0.078,0.078,0.078,0.078,0.078,0.079,0.079,0.079,0.079,0.079,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.0815,0.0815,0.0815,0.0815,0.0815,0.0815,0.0815,0.0815,0.0815,0.0815,0.0825,0.0825,0.0825,0.0825,0.0825,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083
0.0205,0.0205,0.0205,0.0205,0.0205,0.0365,0.0365,0.0365,0.0365,0.0365,0.049,0.049,0.049,0.049,0.049,0.0545,0.0545,0.0545,0.0545,0.0545,0.0605,0.0605,0.0605,0.0605,0.0605,0.067,0.067,0.067,0.067,0.067,0.0695,0.0695,0.0695,0.0695,0.0695,0.073,0.073,0.073,0.073,0.073,0.0745,0.0745,0.0745,0.0745,0.0745,0.0765,0.0765,0.0765,0.0765,0.0765,0.0775,0.0775,0.0775,0.0775,0.0775,0.0795,0.0795,0.0795,0.0795,0.0795,0.0805,0.0805,0.0805,0.0805,0.0805,0.0805,0.0805,0.0805,0.0805,0.0805,0.083,0.083,0.083,0.083,0.083,0.0845,0.0845,0.0845,0.0845,0.0845,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.0875,0.0875,0.0875,0.0875,0.0875,0.087,0.087,0.087,0.087,0.087,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.0895,0.0895,0.0895,0.0895,0.0895,0.0895,0.0895,0.0895,0.0895,0.0895,0.0895,0.0895,0.0895,0.0895,0.0895,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.091,0.091,0.091,0.091,0.091,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0905,0.0905,0.0905,0.0905,0.0905
0.0015,0.0015,0.0015,0.0015,0.0015,0.0155,0.0155,0.0155,0.0155,0.0155,0.036,0.036,0.036,0.036,0.036,0.042,0.042,0.042,0.042,0.042,0.05,0.05,0.05,0.05,0.05,0.057,0.057,0.057,0.057,0.057,0.0635,0.0635,0.0635,0.0635,0.0635,0.075,0.075,0.075,0.075,0.075,0.0835,0.0835,0.0835,0.0835,0.0835,0.0835,0.0835,0.0835,0.0835,0.0835,0.086,0.086,0.086,0.086,0.086,0.0855,0.0855,0.0855,0.0855,0.0855,0.087,0.087,0.087,0.087,0.087,0.0885,0.0885,0.0885,0.0885,0.0885,0.0935,0.0935,0.0935,0.0935,0.0935,0.096,0.096,0.096,0.096,0.096,0.095,0.095,0.095,0.095,0.095,0.094,0.094,0.094,0.094,0.094,0.096,0.096,0.096,0.096,0.096,0.099,0.099,0.099,0.099,0.099,0.1045,0.1045,0.1045,0.1045,0.1045,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.1065,0.1065,0.1065,0.1065,0.1065,0.108,0.108,0.108,0.108,0.108,0.11,0.11,0.11,0.11,0.11,0.112,0.112,0.112,0.112,0.112,0.1115,0.1115,0.1115,0.1115,0.1115,0.1135,0.1135,0.1135,0.1135,0.1135,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.173,0.173,0.173,0.173,0.173,0.2825,0.2825,0.2825,0.2825,0.2825,0.3265,0.3265,0.3265,0.3265,0.3265,0.3475,0.3475,0.3475,0.3475,0.3475,0.3595,0.3595,0.3595,0.3595,0.3595,0.377,0.377,0.377,0.377,0.377,0.3865,0.3865,0.3865,0.3865,0.3865,0.3915,0.3915,0.3915,0.3915,0.3915,0.396,0.396,0.396,0.396,0.396,0.3985,0.3985,0.3985,0.3985,0.3985,0.4065,0.4065,0.4065,0.4065,0.4065,0.409,0.409,0.409,0.409,0.409,0.4235,0.4235,0.4235,0.4235,0.4235,0.4395,0.4395,0.4395,0.4395,0.4395,0.4425,0.4425,0.4425,0.4425,0.4425,0.443,0.443,0.443,0.443,0.443,0.4445,0.4445,0.4445,0.4445,0.4445,0.445,0.445,0.445,0.445,0.445,0.47,0.47,0.47,0.47,0.47,0.477,0.477,0.477,0.477,0.477,0.479,0.479,0.479,0.479,0.479,0.4835,0.4835,0.4835,0.4835,0.4835,0.4875,0.4875,0.4875,0.4875,0.4875,0.4925,0.4925,0.4925,0.4925,0.4925,0.493,0.493,0.493,0.493,0.493,0.4935,0.4935,0.4935,0.4935,0.4935,0.5195,0.5195,0.5195,0.5195,0.5195,0.5245,0.5245,0.5245,0.5245,0.5245,0.5255,0.5255,0.5255,0.5255,0.5255,0.528,0.528,0.528,0.528,0.528,0.535,0.535,0.535,0.535,0.535,0.536,0.536,0.536,0.536,0.536
0.0055,0.0055,0.0055,0.0055,0.0055,0.02,0.02,0.02,0.02,0.02,0.031,0.031,0.031,0.031,0.031,0.0405,0.0405,0.0405,0.0405,0.0405,0.0445,0.0445,0.0445,0.0445,0.0445,0.052,0.052,0.052,0.052,0.052,0.0545,0.0545,0.0545,0.0545,0.0545,0.059,0.059,0.059,0.059,0.059,0.0595,0.0595,0.0595,0.0595,0.0595,0.062,0.062,0.062,0.062,0.062,0.0645,0.0645,0.0645,0.0645,0.0645,0.065,0.065,0.065,0.065,0.065,0.0645,0.0645,0.0645,0.0645,0.0645,0.0655,0.0655,0.0655,0.0655,0.0655,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.0675,0.0675,0.0675,0.0675,0.0675,0.0705,0.0705,0.0705,0.0705,0.0705,0.0705,0.0705,0.0705,0.0705,0.0705,0.07,0.07,0.07,0.07,0.07,0.071,0.071,0.071,0.071,0.071,0.0715,0.0715,0.0715,0.0715,0.0715,0.0725,0.0725,0.0725,0.0725,0.0725,0.0735,0.0735,0.0735,0.0735,0.0735,0.0745,0.0745,0.0745,0.0745,0.0745,0.0755,0.0755,0.0755,0.0755,0.0755,0.075,0.075,0.075,0.075,0.075,0.074,0.074,0.074,0.074,0.074,0.0735,0.0735,0.0735,0.0735,0.0735,0.0765,0.0765,0.0765,0.0765,0.0765,0.076,0.076,0.076,0.076,0.076,0.0765,0.0765,0.0765,0.0765,0.0765
0.0005,0.0005,0.0005,0.0005,0.0005,0.027,0.027,0.027,0.027,0.027,0.0445,0.0445,0.0445,0.0445,0.0445,0.0525,0.0525,0.0525,0.0525,0.0525,0.06,0.06,0.06,0.06,0.06,0.0635,0.0635,0.0635,0.0635,0.0635,0.065,0.065,0.065,0.065,0.065,0.067,0.067,0.067,0.067,0.067,0.07,0.07,0.07,0.07,0.07,0.0725,0.0725,0.0725,0.0725,0.0725,0.073,0.073,0.073,0.073,0.073,0.0745,0.0745,0.0745,0.0745,0.0745,0.077,0.077,0.077,0.077,0.077,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.0805,0.0805,0.0805,0.0805,0.0805,0.0805,0.0805,0.0805,0.0805,0.0805,0.0815,0.0815,0.0815,0.0815,0.0815,0.0835,0.0835,0.0835,0.0835,0.0835,0.0845,0.0845,0.0845,0.0845,0.0845,0.0845,0.0845,0.0845,0.0845,0.0845,0.0855,0.0855,0.0855,0.0855,0.0855,0.0855,0.0855,0.0855,0.0855,0.0855,0.088,0.088,0.088,0.088,0.088,0.0885,0.0885,0.0885,0.0885,0.0885,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.0905,0.0905,0.0905,0.0905,0.0905,0.091,0.091,0.091,0.091,0.091,0.0905,0.0905,0.0905,0.0905,0.0905,0.0905,0.0905,0.0905,0.0905,0.0905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1345,0.1345,0.1345,0.1345,0.1345,0.253,0.253,0.253,0.253,0.253,0.3055,0.3055,0.3055,0.3055,0.3055,0.3545,0.3545,0.3545,0.3545,0.3545,0.3935,0.3935,0.3935,0.3935,0.3935,0.396,0.396,0.396,0.396,0.396,0.409,0.409,0.409,0.409,0.409,0.4165,0.4165,0.4165,0.4165,0.4165,0.4215,0.4215,0.4215,0.4215,0.4215,0.4225,0.4225,0.4225,0.4225,0.4225,0.4235,0.4235,0.4235,0.4235,0.4235,0.4275,0.4275,0.4275,0.4275,0.4275,0.4275,0.4275,0.4275,0.4275,0.4275,0.4275,0.4275,0.4275,0.4275,0.4275,0.43,0.43,0.43,0.43,0.43,0.431,0.431,0.431,0.431,0.431,0.4325,0.4325,0.4325,0.4325,0.4325,0.436,0.436,0.436,0.436,0.436,0.4385,0.4385,0.4385,0.4385,0.4385,0.4395,0.4395,0.4395,0.4395,0.4395,0.4395,0.4395,0.4395,0.4395,0.4395,0.4405,0.4405,0.4405,0.4405,0.4405,0.4415,0.4415,0.4415,0.4415,0.4415,0.444,0.444,0.444,0.444,0.444,0.4415,0.4415,0.4415,0.4415,0.4415,0.442,0.442,0.442,0.442,0.442,0.445,0.445,0.445,0.445,0.445,0.4445,0.4445,0.4445,0.4445,0.4445,0.444,0.444,0.444,0.444,0.444,0.452,0.452,0.452,0.452,0.452,0.454,0.454,0.454,0.454,0.454,0.452,0.452,0.452,0.452,0.452
0.045,0.045,0.045,0.045,0.045,0.065,0.065,0.065,0.065,0.065,0.075,0.075,0.075,0.075,0.075,0.082,0.082,0.082,0.082,0.082,0.088,0.088,0.088,0.088,0.088,0.0895,0.0895,0.0895,0.0895,0.0895,0.0985,0.0985,0.0985,0.0985,0.0985,0.1035,0.1035,0.1035,0.1035,0.1035,0.107,0.107,0.107,0.107,0.107,0.1115,0.1115,0.1115,0.1115,0.1115,0.1125,0.1125,0.1125,0.1125,0.1125,0.1185,0.1185,0.1185,0.1185,0.1185,0.1195,0.1195,0.1195,0.1195,0.1195,0.121,0.121,0.121,0.121,0.121,0.122,0.122,0.122,0.122,0.122,0.1235,0.1235,0.1235,0.1235,0.1235,0.125,0.125,0.125,0.125,0.125,0.1255,0.1255,0.1255,0.1255,0.1255,0.127,0.127,0.127,0.127,0.127,0.128,0.128,0.128,0.128,0.128,0.1295,0.1295,0.1295,0.1295,0.1295,0.132,0.132,0.132,0.132,0.132,0.133,0.133,0.133,0.133,0.133,0.132,0.132,0.132,0.132,0.132,0.1325,0.1325,0.1325,0.1325,0.1325,0.133,0.133,0.133,0.133,0.133,0.1345,0.1345,0.1345,0.1345,0.1345,0.1345,0.1345,0.1345,0.1345,0.1345,0.137,0.137,0.137,0.137,0.137,0.1375,0.1375,0.1375,0.1375,0.1375,0.137,0.137,0.137,0.137,0.137,0.139,0.139,0.139,0.139,0.139
