gen,hv_mean,hv_std
0,0.12456666666666667,0.09358941654315882
1,0.12456666666666667,0.09358941654315882
2,0.12456666666666667,0.09358941654315882
3,0.12456666666666667,0.09358941654315882
4,0.12456666666666667,0.09358941654315882
5,0.17946666666666664,0.12699218698626918
6,0.17946666666666664,0.12699218698626918
7,0.17946666666666664,0.12699218698626918
8,0.17946666666666664,0.12699218698626918
9,0.17946666666666664,0.12699218698626918
10,0.2026666666666667,0.13882713071378455
11,0.2026666666666667,0.13882713071378455
12,0.2026666666666667,0.13882713071378455
13,0.2026666666666667,0.13882713071378455
14,0.2026666666666667,0.13882713071378455
15,0.21746666666666664,0.14675801700607552
16,0.21746666666666664,0.14675801700607552
17,0.21746666666666664,0.14675801700607552
18,0.21746666666666664,0.14675801700607552
19,0.21746666666666664,0.14675801700607552
20,0.22860000000000003,0.15255826209462842
21,0.22860000000000003,0.15255826209462842
22,0.22860000000000003,0.15255826209462842
23,0.22860000000000003,0.15255826209462842
24,0.22860000000000003,0.15255826209462842
25,0.23801666666666668,0.15869638114616505
26,0.23801666666666668,0.15869638114616505
27,0.23801666666666668,0.15869638114616505
28,0.23801666666666668,0.15869638114616505
29,0.23801666666666668,0.15869638114616505
30,0.24611666666666665,0.16459848537847757
31,0.24611666666666665,0.16459848537847757
32,0.24611666666666665,0.16459848537847757
33,0.24611666666666665,0.16459848537847757
34,0.24611666666666665,0.16459848537847757
35,0.2508666666666667,0.16637026644071817
36,0.2508666666666667,0.16637026644071817
37,0.2508666666666667,0.16637026644071817
38,0.2508666666666667,0.16637026644071817
39,0.2508666666666667,0.16637026644071817
40,0.2544166666666666,0.16816931365607565
41,0.2544166666666666,0.16816931365607565
42,0.2544166666666666,0.16816931365607565
43,0.2544166666666666,0.16816931365607565
44,0.2544166666666666,0.16816931365607565
45,0.25908333333333333,0.17016095729893177
46,0.25908333333333333,0.17016095729893177
47,0.25908333333333333,0.17016095729893177
48,0.25908333333333333,0.17016095729893177
49,0.25908333333333333,0.17016095729893177
50,0.26363333333333333,0.17369282912339498
51,0.26363333333333333,0.17369282912339498
52,0.26363333333333333,0.17369282912339498
53,0.26363333333333333,0.17369282912339498
54,0.26363333333333333,0.17369282912339498
55,0.2664666666666667,0.17502980381130015
56,0.2664666666666667,0.17502980381130015
57,0.2664666666666667,0.17502980381130015
58,0.2664666666666667,0.17502980381130015
59,0.2664666666666667,0.17502980381130015
60,0.2696,0.17601303928970716
61,0.2696,0.17601303928970716
62,0.2696,0.17601303928970716
63,0.2696,0.17601303928970716
64,0.2696,0.17601303928970716
65,0.2713333333333333,0.17689386334434806
66,0.2713333333333333,0.17689386334434806
67,0.2713333333333333,0.17689386334434806
68,0.2713333333333333,0.17689386334434806
69,0.2713333333333333,0.17689386334434806
70,0.27281666666666665,0.1778358083239206
71,0.27281666666666665,0.1778358083239206
72,0.27281666666666665,0.1778358083239206
