case_id,scenario,runs,successful_runs,success_rate,total_front_points,union_front_size,best_cost_usd,cost_median_usd,cost_q1_usd,cost_q3_usd,best_makespan_h,makespan_median_h,makespan_q1_h,makespan_q3_h,hypervolume_median,hypervolume_q1,hypervolume_q3,spacing_median,elapsed_median_seconds,elapsed_total_seconds,ideal_cost_usd,ideal_makespan_h,nadir_cost_usd,nadir_makespan_h,hypervolume_reference_normalized
D1,pilot_baseline,30,30,1.0,32,2,23924241.401069194,24283241.36759048,24173609.204651833,24366408.993897803,748.8,748.8,748.8,748.8,0.6137400550394861,0.475607662535319,0.7958271679524134,0.0,17.666564227547497,530.498130299151,23924241.401069194,748.8,24586536.372433677,897.4,1.1|1.1
D2,pilot_baseline,30,30,1.0,32,1,24479671.326298855,24687092.053897478,24605702.30671639,24786794.56872237,760.8,760.8,760.8,760.8,0.7746497442107533,0.5653865918037168,0.9454766797062066,0.0,17.14313186192885,514.2791043035686,24479671.326298855,760.8,25003761.521088906,974.0,1.1|1.1
D3,pilot_baseline,30,30,1.0,32,1,25911121.004506312,26258320.283229373,26090111.904251594,26408554.122222774,772.8,772.8,772.8,772.8,0.7067009132384641,0.4889223676028075,0.9505353009034251,0.0,17.240744376555085,518.016720382031,25911121.004506312,772.8,26669952.515711345,890.4,1.1|1.1
