solution_id,case_id,scenario,roles,source_seed,total_cost_usd,quantity_weighted_mean_delivery_time_h,makespan_h,la_lb_share_pct,seattle_tacoma_share_pct,ny_nj_share_pct,unclassified_share_pct,minimum_path_share_pct
D3_uswc_port_capacity_65pct_029,D3,uswc_port_capacity_65pct,balanced,20260932,27253815.973088343,646.4382367483432,772.8,87.27818266308056,12.721817336919443,0.0,0.0,13.553209135689146
D3_uswc_port_capacity_65pct_073,D3,uswc_port_capacity_65pct,min_delivery_time,20260929,29098787.316949334,635.4372734833311,772.8,87.50088882960767,12.49911117039234,0.0,0.0,11.720138234958476
D3_uswc_port_capacity_60pct_001,D3,uswc_port_capacity_60pct,min_cost,20260933,26673764.66638679,662.9115306071551,772.8,76.91455598316436,23.085444016835638,0.0,0.0,13.56969109626703
D3_uswc_port_capacity_60pct_033,D3,uswc_port_capacity_60pct,balanced,20260932,27560018.91077621,649.3785700345147,772.8,80.6372987778739,19.362701222126105,0.0,0.0,10.544681349936582
D3_uswc_port_capacity_60pct_054,D3,uswc_port_capacity_60pct,min_delivery_time,20260932,29069834.76808762,642.511115958239,772.8,79.64068497178889,20.35931502821112,0.0,0.0,11.604790372655833
D3_la_lb_port_capacity_50pct_001,D3,la_lb_port_capacity_50pct,min_cost,20260923,26674109.5122458,678.3233469962859,772.8,64.76989386528089,35.230106134719115,0.0,0.0,10.45779556035844
D3_la_lb_port_capacity_50pct_016,D3,la_lb_port_capacity_50pct,balanced,20260917,27483681.56120275,664.5252433200967,772.8,66.76631962657972,33.23368037342029,0.0,0.0,10.30179694453586
D3_la_lb_port_capacity_50pct_038,D3,la_lb_port_capacity_50pct,min_delivery_time,20260925,29157031.559254948,657.9484447214204,772.8,67.28694949472533,32.71305050527466,0.0,0.0,10.943864073893488
D3_seattle_tacoma_port_capacity_50pct_001,D3,seattle_tacoma_port_capacity_50pct,min_cost,20260932,26576332.611434035,661.8213301229198,772.8,76.241861684741,23.758138315259,0.0,0.0,10.000865628097038
D3_seattle_tacoma_port_capacity_50pct_036,D3,seattle_tacoma_port_capacity_50pct,balanced,20260932,27417192.263126392,642.3718076211804,739.2,90.0512024767122,9.948797523287809,0.0,0.0,12.287162171102677
D3_seattle_tacoma_port_capacity_50pct_071,D3,seattle_tacoma_port_capacity_50pct,min_delivery_time,20260914,28609050.379138157,628.0642444823245,772.8,96.75395015484597,3.246049845154038,0.0,0.0,13.778081684449761
D3_la_lb_departure_delay_72h_001,D3,la_lb_departure_delay_72h,min_cost,20260924,29152453.65233205,704.7605897552082,772.8,81.45681058095414,18.543189419045873,0.0,0.0,10.680337548375828
D3_la_lb_departure_delay_72h_027,D3,la_lb_departure_delay_72h,balanced,20260924,29743021.9233787,697.063727123192,772.8,88.49026942564315,11.509730574356833,0.0,0.0,10.209626610464783
D3_la_lb_departure_delay_72h_047,D3,la_lb_departure_delay_72h,min_delivery_time,20260931,30840667.6340246,692.9039000051813,772.8,87.7411917275042,12.258808272495797,0.0,0.0,16.596211581450763
D3_seattle_tacoma_departure_delay_72h_001,D3,seattle_tacoma_departure_delay_72h,min_cost,20260912,27836448.613146864,644.4199197431384,806.4,92.48947891354389,7.510521086456104,0.0,0.0,12.983320232221887
D3_seattle_tacoma_departure_delay_72h_023,D3,seattle_tacoma_departure_delay_72h,balanced,20260927,28118864.004551455,628.4602497831422,664.6,100.0,0.0,0.0,0.0,10.910808694531754
D3_seattle_tacoma_departure_delay_72h_049,D3,seattle_tacoma_departure_delay_72h,min_delivery_time,20260913,28810199.53981872,623.228279093574,664.6,100.0,0.0,0.0,0.0,10.316245172510879
D3_uswc_departure_delay_96h_001,D3,uswc_departure_delay_96h,min_cost,20260907,32918793.896751024,720.2345351029098,840.0,99.40338891051415,0.5966110894858552,0.0,0.0,10.856277182100529
D3_uswc_departure_delay_96h_005,D3,uswc_departure_delay_96h,balanced,20260907,33021230.401529014,719.106009381611,840.0,99.50799228080015,0.49200771919983866,0.0,0.0,11.095501110656778
D3_uswc_departure_delay_96h_013,D3,uswc_departure_delay_96h,min_delivery_time,20260918,33827846.603770085,718.6843838662497,765.4,100.0,0.0,0.0,0.0,12.885533665426477
D3_uswc_departure_delay_120h_001,D3,uswc_departure_delay_120h,min_cost,20260914,37938004.828999154,747.1901811713399,840.0,96.96104126142437,3.038958738575628,0.0,0.0,11.780570826672319
D3_uswc_departure_delay_120h_006,D3,uswc_departure_delay_120h,balanced,20260913,38483038.465600304,746.5177647645115,840.0,98.28262757840322,1.717372421596779,0.0,0.0,13.565576104308311
D3_uswc_departure_delay_120h_010,D3,uswc_departure_delay_120h,min_delivery_time,20260921,38900976.19910697,746.1838900110694,840.0,99.11317831646991,0.8868216835300825,0.0,0.0,14.359728189785963
D3_uswc_departure_delay_168h_001,D3,uswc_departure_delay_168h,min_cost,20260910,49767168.29819384,789.9152966548648,890.4,98.85586863822722,0.0,1.144131361772792,0.0,12.349229893944367
D3_uswc_departure_delay_168h_006,D3,uswc_departure_delay_168h,balanced,20260918,50024018.452069156,789.1034467527127,832.6,100.0,0.0,0.0,0.0,11.485083114186546
D3_uswc_departure_delay_168h_008,D3,uswc_departure_delay_168h,min_delivery_time,20260926,50573647.96494058,789.1023799783801,832.6,100.0,0.0,0.0,0.0,13.386395652069186
D3_uswc_compound_50pct_delay_120h_001,D3,uswc_compound_50pct_delay_120h,min_cost,20260914,37938004.828999154,747.1901811713399,840.0,96.96104126142437,3.038958738575628,0.0,0.0,11.780570826672319
D3_uswc_compound_50pct_delay_120h_006,D3,uswc_compound_50pct_delay_120h,balanced,20260913,38483038.465600304,746.5177647645115,840.0,98.28262757840322,1.717372421596779,0.0,0.0,13.565576104308311
D3_uswc_compound_50pct_delay_120h_010,D3,uswc_compound_50pct_delay_120h,min_delivery_time,20260921,38900976.19910697,746.1838900110694,840.0,99.11317831646991,0.8868216835300825,0.0,0.0,14.359728189785963
