gen,HV_norm,feasible_ratio_soft,feasible_ratio_strict,min_cost,min_emission_gCO2,min_time,vio_mean_miss_alloc,vio_mean_miss_tt,vio_mean_cap_excess,vio_mean_node_cap_excess,vio_mean_late_h,vio_mean_wait_h
55,0.566,1.0,0.0,85187114347.12396,1201170333.127472,579.9838095238094,0.0,0.0,0.0,0.0,2169.859687758952,1650.6471294713165
56,0.566,1.0,0.0,85187114347.12396,1201170333.127472,579.9838095238094,0.0,0.0,0.0,0.0,2166.080309885396,1652.3912721955335
57,0.566,1.0,0.0,85187114347.12396,1201170333.127472,579.9838095238094,0.0,0.0,0.0,0.0,2191.4178883076215,1667.0671519451575
58,0.566,1.0,0.0,85187114347.12396,1200546585.9236329,579.9838095238094,0.0,0.0,0.0,0.0,2161.66792318221,1652.1154281643585
59,0.566,1.0,0.0,85187114347.12396,1200546585.9236329,579.9838095238094,0.0,0.0,0.0,0.0,2223.079955123702,1680.7973432052472
60,0.57,1.0,0.0,85187114347.12396,1200546585.9236329,579.9838095238094,0.0,0.0,0.0,0.0,2192.2193625703694,1660.0422425748602
61,0.57,1.0,0.0,85187114347.12396,1200546585.9236329,579.8314285714285,0.0,0.0,0.0,0.0,2166.262610172084,1652.999059650348
62,0.57,1.0,0.0,85187114347.12396,1200546585.9236329,579.8314285714285,0.0,0.0,0.0,0.0,2160.178504260471,1651.998629161798
63,0.57,1.0,0.0,85187114347.12396,1200546585.9236329,579.8314285714285,0.0,0.0,0.0,0.0,2163.346023296708,1659.3824041492487
64,0.57,1.0,0.0,85187114347.12396,1200546585.9236329,579.8314285714285,0.0,0.0,0.0,0.0,2142.2066001430558,1655.7194424596332
65,0.571,1.0,0.0,85187114347.12396,1200546585.9236329,579.8314285714285,0.0,0.0,0.0,0.0,2156.1591523841603,1654.1129134350574
66,0.571,1.0,0.0,85187114347.12396,1199664414.1564264,579.8314285714285,0.0,0.0,0.0,0.0,2143.8330570917897,1649.6726371695383
67,0.571,1.0,0.0,85187114347.12396,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2128.257978705912,1640.0400810151637
68,0.571,1.0,0.0,85187114347.12396,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2127.545507907248,1643.443787620799
69,0.571,1.0,0.0,85187114347.12396,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2135.0412179502005,1648.7999833529716
70,0.575,1.0,0.0,85187114347.12396,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2143.258159570669,1651.7747867682858
71,0.575,1.0,0.0,85187114347.12396,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2165.2454565675316,1654.7077564153583
72,0.575,1.0,0.0,85187114347.12396,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2151.752994152936,1649.848656230456
73,0.575,1.0,0.0,85187114347.12396,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2149.9850894351375,1647.7789354122847
74,0.575,1.0,0.0,85187114347.12396,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2151.656654008391,1649.2569536765386
75,0.5745,1.0,0.0,85187114347.12396,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2140.6033798987896,1642.1554410668448
76,0.5745,1.0,0.0,85187114347.12396,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2151.457691307087,1650.8750965896324
77,0.5745,1.0,0.0,85187114347.12396,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2126.4058964888604,1634.8229244560994
78,0.5745,1.0,0.0,85187114347.12396,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2134.9300569248408,1638.5296747948405
79,0.5745,1.0,0.0,85187114347.12396,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2115.651956381167,1627.4193408709498
80,0.5775,1.0,0.0,84133633727.28282,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2120.3824669844676,1627.986313647854
81,0.5775,1.0,0.0,84133633727.28282,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2155.509747101051,1646.0513709802885
82,0.5775,1.0,0.0,82660691941.18861,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2166.5242317717257,1655.9925238910207
83,0.5775,1.0,0.0,82660691941.18861,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2149.4500370725573,1643.5393989269471
84,0.5775,1.0,0.0,82660691941.18861,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2143.403810085054,1639.363216337481
85,0.5835,1.0,0.0,82660691941.18861,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2149.8004146273224,1640.2396353592164
86,0.5835,1.0,0.0,82660691941.18861,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2150.777790731099,1640.154367789861
87,0.5835,1.0,0.0,82660691941.18861,1199664414.1564264,575.8542857142857,0.0,0.0,0.0,0.0,2158.5647404103197,1646.3177912798885
88,0.5835,1.0,0.0,82660691941.18861,1199664414.1564264,557.0123809523809,0.0,0.0,0.0,0.0,2181.6459296583384,1662.8116061544445
89,0.5835,1.0,0.0,82660691941.18861,1199664414.1564264,557.0123809523809,0.0,0.0,0.0,0.0,2144.0754374720245,1636.8172315296233
90,0.608,1.0,0.0,82660691941.18861,1199664414.1564264,557.0123809523809,0.0,0.0,0.0,0.0,2136.0068172127476,1632.8545739615095
91,0.608,1.0,0.0,82660691941.18861,1199664414.1564264,557.0123809523809,0.0,0.0,0.0,0.0,2123.238021970323,1624.2893007867692
92,0.608,1.0,0.0,82660691941.18861,1199664414.1564264,557.0123809523809,0.0,0.0,0.0,0.0,2110.025223659811,1616.7751458080704
93,0.608,1.0,0.0,82660691941.18861,1199664414.1564264,557.0123809523809,0.0,0.0,0.0,0.0,2128.169637645864,1628.024616406064
94,0.608,1.0,0.0,82660691941.18861,1199664414.1564264,557.0123809523809,0.0,0.0,0.0,0.0,2146.8261679571274,1638.3029521729661
95,0.6075,1.0,0.0,82660691941.18861,1199634577.8136885,557.0123809523809,0.0,0.0,0.0,0.0,2137.2200243258085,1635.4572229479477
96,0.6075,1.0,0.0,82660691941.18861,1199634577.8136885,557.0123809523809,0.0,0.0,0.0,0.0,2165.1154673608853,1652.0779014059883
97,0.6075,1.0,0.0,82660691941.18861,1199634577.8136885,557.0123809523809,0.0,0.0,0.0,0.0,2119.3111245369773,1620.57579277799
98,0.6075,1.0,0.0,82660691941.18861,1199634577.8136885,557.0123809523809,0.0,0.0,0.0,0.0,2142.3493423095438,1631.978031307194
99,0.6075,1.0,0.0,82660691941.18861,1199218346.5757627,557.0123809523809,0.0,0.0,0.0,0.0,2170.2156038231556,1648.0018416789449
100,0.6085,1.0,0.0,82660691941.18861,1199218346.5757627,557.0123809523809,0.0,0.0,0.0,0.0,2162.718034382218,1645.2027740001765
101,0.6085,1.0,0.0,82660691941.18861,1199218346.5757627,557.0123809523809,0.0,0.0,0.0,0.0,2143.841973349957,1630.0512542509525
102,0.6085,1.0,0.0,82660691941.18861,1199218346.5757627,557.0123809523809,0.0,0.0,0.0,0.0,2147.6469585027544,1634.5514000365897
103,0.6085,1.0,0.0,82660691941.18861,1199218346.5757627,557.0123809523809,0.0,0.0,0.0,0.0,2151.4891078345313,1632.587337151669
104,0.6085,1.0,0.0,82660691941.18861,1199218346.5757627,523.8314285714285,0.0,0.0,0.0,0.0,2151.0211701493863,1630.76507520348
105,0.655,1.0,0.0,82660691941.18861,1199218346.5757627,523.8314285714285,0.0,0.0,0.0,0.0,2147.6963187293954,1628.2353469028335
106,0.655,1.0,0.0,82660691941.18861,1199218346.5757627,523.8314285714285,0.0,0.0,0.0,0.0,2152.901704181597,1628.0488918985345
107,0.655,1.0,0.0,82660691941.18861,1199218346.5757627,523.8314285714285,0.0,0.0,0.0,0.0,2162.7433138495508,1636.2636406089396
108,0.655,1.0,0.0,82660691941.18861,1199218346.5757627,523.8314285714285,0.0,0.0,0.0,0.0,2177.763438151768,1645.0133888977666
109,0.655,1.0,0.0,82660691941.18861,1199218346.5757627,523.8314285714285,0.0,0.0,0.0,0.0,2172.0005040892233,1639.692086988882
110,0.656,1.0,0.0,82660691941.18861,1199218346.5757627,523.8314285714285,0.0,0.0,0.0,0.0,2158.1261938566577,1631.0790382155003
111,0.656,1.0,0.0,82660691941.18861,1199218346.5757627,523.8314285714285,0.0,0.0,0.0,0.0,2160.2350685656147,1631.8678116490728
112,0.656,1.0,0.0,82660691941.18861,1199218346.5757627,523.8314285714285,0.0,0.0,0.0,0.0,2145.0727943109855,1622.7561715344457
113,0.656,1.0,0.0,82660691941.18861,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2165.6383109969865,1635.8878942509666
114,0.656,1.0,0.0,82660691941.18861,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2180.3351290529417,1643.0599188320418
115,0.658,1.0,0.0,82660691941.18861,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2188.3382754060353,1649.596968898164
116,0.658,1.0,0.0,82660691941.18861,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2179.835142585149,1643.9951617546221
117,0.658,1.0,0.0,82019654441.86961,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2192.6625830640164,1651.0506264367395
118,0.658,1.0,0.0,82019654441.86961,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2195.4666982763333,1653.0687481888115
119,0.658,1.0,0.0,82019654441.86961,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2204.8676439763954,1657.8482477093542
120,0.667,1.0,0.0,79303055871.4067,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2154.2153021265217,1627.7491986584034
121,0.667,1.0,0.0,79303055871.4067,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2145.2360540784703,1623.1751978071452
122,0.667,1.0,0.0,79303055871.4067,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2152.3368330109024,1624.3534419285222
123,0.667,1.0,0.0,79303055871.4067,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2164.739208934524,1634.5287068723726
124,0.667,1.0,0.0,79303055871.4067,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2150.8553838840653,1626.5932888351203
125,0.6685,1.0,0.0,79303055871.4067,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2166.000182566777,1634.1381028009268
126,0.6685,1.0,0.0,79303055871.4067,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2170.922406717056,1637.16028695159
127,0.6685,1.0,0.0,79303055871.4067,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2167.434712488388,1633.8216793400732
128,0.6685,1.0,0.0,78849541838.93512,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2170.302640029165,1636.6232372346747
129,0.6685,1.0,0.0,78849541838.93512,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2154.5663774401437,1632.2307500936056
130,0.67,1.0,0.0,78849541838.93512,1198986493.0604575,523.8314285714285,0.0,0.0,0.0,0.0,2167.11330325741,1641.3371252401932
131,0.67,1.0,0.0,77995291041.58334,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2135.8498672518554,1623.1601427746841
132,0.67,1.0,0.0,77995291041.58334,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2174.0673079765916,1651.757599604264
133,0.67,1.0,0.0,77995291041.58334,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2178.8107331732454,1654.321472637899
134,0.67,1.0,0.0,77995291041.58334,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2197.554068435519,1666.9115666178288
135,0.6815,1.0,0.0,77995291041.58334,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2163.1722635047718,1648.8910720388458
136,0.6815,1.0,0.0,77995291041.58334,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2167.426428610042,1650.6108044188386
137,0.6815,1.0,0.0,77995291041.58334,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2178.9790480124075,1661.0625642165799
138,0.6815,1.0,0.0,77995291041.58334,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2155.182932293287,1646.2147323077456
139,0.6815,1.0,0.0,77995291041.58334,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2127.6540644951288,1628.9884383187602
140,0.6845,1.0,0.0,77995291041.58334,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2154.6274183576866,1643.8454170306934
141,0.6845,1.0,0.0,77995291041.58334,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2122.7138089199607,1623.1016567339977
142,0.6845,1.0,0.0,77995291041.58334,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2121.338563440831,1624.3860534367066
143,0.6845,1.0,0.0,77995291041.58334,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2113.1978114385033,1620.4935680785704
144,0.6845,1.0,0.0,77995291041.58334,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2103.1215351694527,1612.2265284122989
145,0.683,1.0,0.0,77995291041.58334,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2127.541693686067,1630.46745341717
146,0.683,1.0,0.0,77995291041.58334,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2113.8574368906375,1624.0044716306734
147,0.683,1.0,0.0,77625142644.36305,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2122.2423074638536,1631.1977205069386
148,0.683,1.0,0.0,77625142644.36305,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2110.9274671052262,1616.2183811097195
149,0.683,1.0,0.0,77625142644.36305,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2104.875485322029,1613.827541711636
150,0.6855,1.0,0.0,77625142644.36305,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2119.3599208800388,1622.0596700219742
151,0.6855,1.0,0.0,77625142644.36305,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2117.777894591695,1620.5282057526751
152,0.6855,1.0,0.0,77625142644.36305,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2104.4569737078095,1610.4113566654676
153,0.6855,1.0,0.0,77625142644.36305,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2133.2461106133132,1626.7314121194788
154,0.6855,1.0,0.0,77625142644.36305,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2148.86479973766,1634.662549153241
155,0.6845,1.0,0.0,77625142644.36305,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2141.4615495967037,1632.6988700628247
156,0.6845,1.0,0.0,77625142644.36305,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2145.5480678825234,1634.0398555753088
157,0.6845,1.0,0.0,77625142644.36305,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2144.234058364865,1632.824117324797
158,0.6845,1.0,0.0,77625142644.36305,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2113.511485022248,1614.070361690267
159,0.6845,1.0,0.0,77625142644.36305,1198986493.0604575,517.5783333333333,0.0,0.0,0.0,0.0,2143.1137132740355,1635.3692898378688
