gen,HV_norm,feasible_ratio_soft,feasible_ratio_strict,min_cost,min_emission_gCO2,min_time,vio_mean_miss_alloc,vio_mean_miss_tt,vio_mean_cap_excess,vio_mean_node_cap_excess,vio_mean_late_h,vio_mean_wait_h
29,0.6055,1.0,0.0,198670626193.72342,1814194592.2584565,635.8314285714285,0.0,0.0,0.0,0.0,3582.725823916879,2542.0833412506827
30,0.647,1.0,0.0,198670626193.72342,1814194592.2584565,635.8314285714285,0.0,0.0,0.0,0.0,3545.445228540545,2528.835697576211
31,0.647,1.0,0.0,198670626193.72342,1808958790.1038375,635.8314285714285,0.0,0.0,0.0,0.0,3558.4429375715686,2549.7679051146706
32,0.647,1.0,0.0,191471983109.0643,1808958790.1038375,635.8314285714285,0.0,0.0,0.0,0.0,3639.2842623012957,2611.235000094488
33,0.647,1.0,0.0,191471983109.0643,1806939018.825489,635.08,0.0,0.0,0.0,0.0,3645.8020460647476,2627.5743923482196
34,0.647,1.0,0.0,191471983109.0643,1806939018.825489,635.08,0.0,0.0,0.0,0.0,3637.2078840632666,2633.6576739286697
35,0.671,1.0,0.0,191471983109.0643,1806939018.825489,635.08,0.0,0.0,0.0,0.0,3638.0721766711335,2636.612621477317
36,0.671,1.0,0.0,191471983109.0643,1805667019.099463,635.08,0.0,0.0,0.0,0.0,3559.867355644143,2587.5202242062505
37,0.671,1.0,0.0,191471983109.0643,1796834264.520616,633.1971428571428,0.0,0.0,0.0,0.0,3531.4002042965585,2575.7032273144705
38,0.671,1.0,0.0,191471983109.0643,1796834264.520616,633.1971428571428,0.0,0.0,0.0,0.0,3460.190402973925,2529.651856893649
39,0.671,1.0,0.0,191471983109.0643,1796834264.520616,633.1971428571428,0.0,0.0,0.0,0.0,3449.8129895475404,2523.1489486300748
40,0.6805,1.0,0.0,191471983109.0643,1796834264.520616,633.1971428571428,0.0,0.0,0.0,0.0,3415.575114765817,2508.2170924129414
41,0.6805,1.0,0.0,191471983109.0643,1796834264.520616,633.1971428571428,0.0,0.0,0.0,0.0,3396.29242337155,2500.4511620444223
42,0.6805,1.0,0.0,191471983109.0643,1796834264.520616,633.1971428571428,0.0,0.0,0.0,0.0,3359.434489562925,2478.134288853339
43,0.6805,1.0,0.0,191471983109.0643,1796834264.520616,633.1971428571428,0.0,0.0,0.0,0.0,3361.9990351948886,2475.2650736580567
44,0.6805,1.0,0.0,191471983109.0643,1796834264.520616,633.1971428571428,0.0,0.0,0.0,0.0,3407.640973859646,2504.6555861887796
45,0.7505,1.0,0.0,191471983109.0643,1796834264.520616,601.0654761904761,0.0,0.0,0.0,0.0,3415.7693716494446,2509.044254555008
46,0.7505,1.0,0.0,191471983109.0643,1796834264.520616,601.0654761904761,0.0,0.0,0.0,0.0,3439.926257943425,2520.9289824531716
47,0.7505,1.0,0.0,191471983109.0643,1796834264.520616,601.0654761904761,0.0,0.0,0.0,0.0,3451.5735320708204,2524.283547373166
48,0.7505,1.0,0.0,191471983109.0643,1796834264.520616,596.2092857142857,0.0,0.0,0.0,0.0,3458.9870055251113,2524.586306239985
49,0.7505,1.0,0.0,191471983109.0643,1796834264.520616,596.2092857142857,0.0,0.0,0.0,0.0,3500.108437788383,2557.8293973422137
50,0.78,1.0,0.0,191471983109.0643,1794529692.4849858,596.2092857142857,0.0,0.0,0.0,0.0,3485.9783395411787,2550.2876574386732
51,0.78,1.0,0.0,191471983109.0643,1794529692.4849858,596.2092857142857,0.0,0.0,0.0,0.0,3491.0923154408506,2542.9988796758707
52,0.78,1.0,0.0,191471983109.0643,1794529692.4849858,596.2092857142857,0.0,0.0,0.0,0.0,3471.0707839074194,2531.7928399328325
53,0.78,1.0,0.0,191471983109.0643,1794529692.4849858,596.2092857142857,0.0,0.0,0.0,0.0,3486.3758175271087,2538.494433930883
54,0.78,1.0,0.0,191471983109.0643,1794529692.4849858,596.2092857142857,0.0,0.0,0.0,0.0,3499.685448377425,2547.5590845074994
55,0.7855,1.0,0.0,191471983109.0643,1794529692.4849858,596.2092857142857,0.0,0.0,0.0,0.0,3525.2041259415773,2565.0261326347654
56,0.7855,1.0,0.0,191471983109.0643,1794529692.4849858,596.2092857142857,0.0,0.0,0.0,0.0,3559.3912226763564,2588.0758106579397
57,0.7855,1.0,0.0,191471983109.0643,1794529692.4849858,596.2092857142857,0.0,0.0,0.0,0.0,3452.451865062887,2510.5377722715043
58,0.7855,1.0,0.0,191471983109.0643,1794529692.4849858,596.2092857142857,0.0,0.0,0.0,0.0,3440.483844238332,2503.685315964328
59,0.7855,1.0,0.0,191471983109.0643,1794529692.4849858,591.7,0.0,0.0,0.0,0.0,3471.96880866089,2525.0294773525975
60,0.7955,1.0,0.0,191471983109.0643,1794160501.222895,591.7,0.0,0.0,0.0,0.0,3463.1760899973324,2526.547991448757
61,0.7955,1.0,0.0,191471983109.0643,1794160501.222895,591.7,0.0,0.0,0.0,0.0,3447.234090199102,2514.887091437458
62,0.7955,1.0,0.0,191471983109.0643,1790288074.038027,591.7,0.0,0.0,0.0,0.0,3405.007195730759,2486.441291314848
63,0.7955,1.0,0.0,191471983109.0643,1787781290.5206797,591.7,0.0,0.0,0.0,0.0,3416.6791160033727,2506.3374074440417
64,0.7955,1.0,0.0,191471983109.0643,1787781290.5206797,591.7,0.0,0.0,0.0,0.0,3452.1743148439223,2525.3148419644713
65,0.8,1.0,0.0,191471983109.0643,1778305470.388846,591.7,0.0,0.0,0.0,0.0,3469.958933693943,2539.964194843775
66,0.8,1.0,0.0,191471983109.0643,1778069659.5447683,591.7,0.0,0.0,0.0,0.0,3478.9374387841967,2556.2432606745842
67,0.8,1.0,0.0,191471983109.0643,1778069659.5447683,591.7,0.0,0.0,0.0,0.0,3491.3290440252927,2561.5084730339577
68,0.8,1.0,0.0,191471983109.0643,1778069659.5447683,591.7,0.0,0.0,0.0,0.0,3497.5019358088953,2563.339046302485
69,0.8,1.0,0.0,190201377827.04822,1775490624.600043,591.7,0.0,0.0,0.0,0.0,3545.1775565602093,2596.8391872059015
70,0.807,1.0,0.0,190201377827.04822,1775490624.600043,591.7,0.0,0.0,0.0,0.0,3544.7578980633493,2596.859641516008
71,0.807,1.0,0.0,190201377827.04822,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3555.1495715669,2601.381359558226
72,0.807,1.0,0.0,190201377827.04822,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3559.1878765734727,2608.419852770969
73,0.807,1.0,0.0,189848922031.79202,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3531.206234569683,2593.751319122427
74,0.807,1.0,0.0,189848922031.79202,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3552.0820298689596,2608.8912845129607
75,0.8095,1.0,0.0,189848922031.79202,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3553.3976814185285,2610.3790507312106
76,0.8095,1.0,0.0,189848922031.79202,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3587.5735971827403,2631.340657058248
77,0.8095,1.0,0.0,189848922031.79202,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3586.353996946017,2632.718202463396
78,0.8095,1.0,0.0,189848922031.79202,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3578.8219961745563,2619.0627787678613
79,0.8095,1.0,0.0,189848922031.79202,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3572.5618095565337,2617.356166752788
80,0.8095,1.0,0.0,189848922031.79202,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3547.538462014769,2596.116327692043
81,0.8095,1.0,0.0,188484682463.33157,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3535.2897254505087,2582.871204167785
82,0.8095,1.0,0.0,187499637438.79657,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3542.3618483291775,2586.2004411391613
83,0.8095,1.0,0.0,187499637438.79657,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3562.7561466712086,2597.6029323987223
84,0.8095,1.0,0.0,187499637438.79657,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3539.085916257584,2582.2433904486606
85,0.8235,1.0,0.0,187499637438.79657,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3560.7262553610267,2595.3878008051065
86,0.8235,1.0,0.0,187114790940.91495,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3517.270693485342,2567.4397563463212
87,0.8235,1.0,0.0,187114790940.91495,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3505.6981026486214,2556.251665540858
88,0.8235,1.0,0.0,187114790940.91495,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3534.5923257528484,2578.2607417768068
89,0.8235,1.0,0.0,187114790940.91495,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3518.2903620195298,2570.8968256781636
90,0.8285,1.0,0.0,187114790940.91495,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3525.750020577358,2573.077885962963
91,0.8285,1.0,0.0,187114790940.91495,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3530.2420476495204,2575.946078185376
92,0.8285,1.0,0.0,187114790940.91495,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3518.6269786727507,2565.525873996569
93,0.8285,1.0,0.0,187114790940.91495,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3479.719286749245,2535.962059331803
94,0.8285,1.0,0.0,187114790940.91495,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3452.8245664037645,2516.590435330691
95,0.8295,1.0,0.0,187114790940.91495,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3521.096344818234,2571.3897046564744
96,0.8295,1.0,0.0,187114790940.91495,1775215767.5713737,591.7,0.0,0.0,0.0,0.0,3522.7116158058807,2572.631138459716
97,0.8295,1.0,0.0,187114790940.91495,1775215767.5713737,588.4409523809524,0.0,0.0,0.0,0.0,3543.7444908290668,2585.5270902349266
98,0.8295,1.0,0.0,187114790940.91495,1765227312.2448418,588.4409523809524,0.0,0.0,0.0,0.0,3536.141478251624,2580.5907016225033
99,0.8295,1.0,0.0,187114790940.91495,1765227312.2448418,588.4409523809524,0.0,0.0,0.0,0.0,3532.6019742830817,2575.62207808162
100,0.837,1.0,0.0,187114790940.91495,1765227312.2448418,588.4409523809524,0.0,0.0,0.0,0.0,3536.0762514999556,2573.800177346986
101,0.837,1.0,0.0,185114801834.9339,1765227312.2448418,588.4409523809524,0.0,0.0,0.0,0.0,3541.4837075919168,2583.5881188973854
102,0.837,1.0,0.0,185114801834.9339,1765227312.2448418,588.4409523809524,0.0,0.0,0.0,0.0,3540.016221400937,2585.1485839298075
103,0.837,1.0,0.0,185114801834.9339,1765227312.2448418,588.4409523809524,0.0,0.0,0.0,0.0,3551.605546088537,2594.1444127034906
104,0.837,1.0,0.0,183514711364.49753,1765227312.2448418,588.4409523809524,0.0,0.0,0.0,0.0,3515.443827498671,2572.0422418020125
105,0.842,1.0,0.0,183514711364.49753,1765227312.2448418,588.4409523809524,0.0,0.0,0.0,0.0,3528.926096340861,2580.9221335304173
106,0.842,1.0,0.0,183514711364.49753,1765227312.2448418,588.4409523809524,0.0,0.0,0.0,0.0,3527.2808916876293,2577.9780685070887
107,0.842,1.0,0.0,183514711364.49753,1765227312.2448418,588.4409523809524,0.0,0.0,0.0,0.0,3533.1051538371225,2580.0152461302364
108,0.842,1.0,0.0,183514711364.49753,1765227312.2448418,588.4409523809524,0.0,0.0,0.0,0.0,3584.0496299377255,2619.1418294416526
109,0.842,1.0,0.0,183514711364.49753,1765227312.2448418,588.4409523809524,0.0,0.0,0.0,0.0,3599.8884632513127,2625.9204048459887
110,0.8415,1.0,0.0,183514711364.49753,1765227312.2448418,588.4409523809524,0.0,0.0,0.0,0.0,3561.8900464691073,2600.3254819567533
111,0.8415,1.0,0.0,183480912030.55475,1765227312.2448418,588.4409523809524,0.0,0.0,0.0,0.0,3602.2493007871362,2627.626729200126
112,0.8415,1.0,0.0,183480912030.55475,1765227312.2448418,588.4409523809524,0.0,0.0,0.0,0.0,3652.986433260873,2660.3294853019847
113,0.8415,1.0,0.0,183480912030.55475,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3627.1912153402513,2642.2456021583994
114,0.8415,1.0,0.0,183480912030.55475,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3662.8380355271106,2663.4197173891457
115,0.851,1.0,0.0,183480912030.55475,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3662.7504415483827,2668.7138583922488
116,0.851,1.0,0.0,183480912030.55475,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3632.5480852529795,2642.568079196502
117,0.851,1.0,0.0,183480912030.55475,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3585.7302624174868,2607.7445574832273
118,0.851,1.0,0.0,183480912030.55475,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3597.238588885837,2617.7324470634485
119,0.851,1.0,0.0,183480912030.55475,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3569.8541983971063,2596.095197076093
120,0.8515,1.0,0.0,183480912030.55475,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3582.868079691187,2607.283229731013
121,0.8515,1.0,0.0,183480912030.55475,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3600.7345259412664,2621.627717966489
122,0.8515,1.0,0.0,181996455091.52844,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3610.153846268431,2630.6435931093165
123,0.8515,1.0,0.0,181996455091.52844,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3615.0746803100324,2633.9165659042737
124,0.8515,1.0,0.0,181996455091.52844,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3619.0080927129534,2635.6606669427492
125,0.8585,1.0,0.0,181996455091.52844,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3626.636611655693,2643.3317193527605
126,0.8585,1.0,0.0,181996455091.52844,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3631.1421449192817,2648.079336465912
127,0.8585,1.0,0.0,181996455091.52844,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3585.2692313868934,2623.087293553746
128,0.8585,1.0,0.0,181996455091.52844,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3558.317859389248,2604.232465648168
129,0.8585,1.0,0.0,181996455091.52844,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3525.6742050757416,2581.053968962523
130,0.8605,1.0,0.0,181930896209.39667,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3516.2083590796224,2575.4335042190532
131,0.8605,1.0,0.0,181930896209.39667,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3480.2325839161113,2547.827571350707
132,0.8605,1.0,0.0,181930896209.39667,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3487.596758117746,2554.424210955848
133,0.8605,1.0,0.0,181930896209.39667,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3507.528897161088,2569.719084912412
134,0.8605,1.0,0.0,181930896209.39667,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3465.160832465643,2539.3383980437325
135,0.862,1.0,0.0,181930896209.39667,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3504.743569933728,2572.6852348569173
136,0.862,1.0,0.0,180176091638.46136,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3514.6648456030075,2577.685813283308
137,0.862,1.0,0.0,180176091638.46136,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3496.3950818323997,2566.468020276353
138,0.862,1.0,0.0,180176091638.46136,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3514.05874518774,2580.3098704502927
139,0.862,1.0,0.0,180176091638.46136,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3481.4554910034017,2556.46895877908
140,0.8685,1.0,0.0,180176091638.46136,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3494.1743690013286,2562.4870498537825
141,0.8685,1.0,0.0,180041430365.0774,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3492.540628274464,2561.014569076668
142,0.8685,1.0,0.0,180041430365.0774,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3474.4117713808705,2550.30986211111
143,0.8685,1.0,0.0,180041430365.0774,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3481.4773163519635,2554.035768414743
144,0.8685,1.0,0.0,180041430365.0774,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3494.383740278221,2563.4766757749253
145,0.8685,1.0,0.0,180041430365.0774,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3489.2702164391562,2560.139793537876
146,0.8685,1.0,0.0,180041430365.0774,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3486.257616599063,2559.9888833539317
147,0.8685,1.0,0.0,180041430365.0774,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3511.0104522752927,2575.870963404729
148,0.8685,1.0,0.0,180041430365.0774,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3509.4698255505737,2573.202066211343
149,0.8685,1.0,0.0,180041430365.0774,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3486.6549649197086,2561.079604185303
150,0.872,1.0,0.0,180041430365.0774,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3468.2330049934385,2547.253378903992
151,0.872,1.0,0.0,180041430365.0774,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3450.33032401306,2533.930124612865
152,0.872,1.0,0.0,180041430365.0774,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3461.055410601574,2538.8820434378354
153,0.872,1.0,0.0,180041430365.0774,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3486.9976156312523,2560.5643370232888
154,0.872,1.0,0.0,180041430365.0774,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3465.804888376515,2545.5125170614533
155,0.876,1.0,0.0,180041430365.0774,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3449.49581689702,2534.0382688671893
156,0.876,1.0,0.0,175666916574.44052,1765227312.2448418,587.4371428571428,0.0,0.0,0.0,0.0,3452.2112057067006,2538.509493840822
157,0.876,1.0,0.0,175666916574.44052,1763400612.6116672,587.4371428571428,0.0,0.0,0.0,0.0,3452.993841430941,2538.363028925948
158,0.876,1.0,0.0,175666916574.44052,1763400612.6116672,587.4371428571428,0.0,0.0,0.0,0.0,3459.4465204155726,2541.8616370424916
159,0.876,1.0,0.0,175666916574.44052,1763400612.6116672,587.4371428571428,0.0,0.0,0.0,0.0,3480.977751784006,2549.4321095154974
