solution_id,case_id,scenario,roles,source_seed,total_cost_usd,quantity_weighted_mean_delivery_time_h,makespan_h,max_lead_time_h,total_tardiness_feu_h,route_allocations
D2_uswc_departure_delay_312h_022,D2,uswc_departure_delay_312h,,20260910,83007723.07154837,902.2206847347878,905.4,905.4,391832.5752467403,69
D2_uswc_departure_delay_312h_023,D2,uswc_departure_delay_312h,,20260910,83023718.639658,902.2074974251755,905.4,905.4,391803.20051457756,71
D2_uswc_departure_delay_312h_024,D2,uswc_departure_delay_312h,,20260910,83027592.33384141,902.1897007465133,905.4,905.4,391763.55841285834,70
D2_uswc_departure_delay_312h_025,D2,uswc_departure_delay_312h,,20260910,83027807.07437739,902.1854004438696,905.4,905.4,391753.97948871984,70
D2_uswc_departure_delay_312h_026,D2,uswc_departure_delay_312h,,20260910,83032663.08694783,902.1708933840356,905.4,905.4,391721.66501293966,70
D2_uswc_departure_delay_312h_027,D2,uswc_departure_delay_312h,,20260910,83033172.39254847,902.1706527032603,905.4,905.4,391721.12889651256,71
D2_uswc_departure_delay_312h_028,D2,uswc_departure_delay_312h,,20260910,83054719.11677344,902.1308153402098,905.4,905.4,391632.39117031737,67
D2_uswc_departure_delay_312h_029,D2,uswc_departure_delay_312h,,20260926,83071214.13444717,902.099935634458,905.4,905.4,391563.6066257554,77
D2_uswc_departure_delay_312h_030,D2,uswc_departure_delay_312h,,20260926,83084910.06129624,902.0173961467266,905.4,905.4,391379.74991683353,73
D2_uswc_departure_delay_312h_031,D2,uswc_departure_delay_312h,,20260926,83091810.14732322,901.9584314780651,905.4,905.4,391248.40611738956,75
D2_uswc_departure_delay_312h_032,D2,uswc_departure_delay_312h,,20260926,83092289.30342522,901.8766697856181,905.4,905.4,391066.2819474644,69
D2_uswc_departure_delay_312h_033,D2,uswc_departure_delay_312h,min_delivery_time,20260926,83108891.89461344,901.8733374295607,905.4,905.4,391058.85912434646,70
