gen,HV_norm,feasible_ratio_soft,feasible_ratio_strict,min_cost,min_emission_gCO2,min_time,vio_mean_miss_alloc,vio_mean_miss_tt,vio_mean_cap_excess,vio_mean_node_cap_excess,vio_mean_late_h,vio_mean_wait_h
40,0.818,1.0,0.0,3193395768.880916,776667915.9891396,426.9376190476191,0.0,0.0,0.0,0.0,184.3839531408401,780.3811206320415
41,0.818,1.0,0.0,3193395768.880916,775308490.75,426.9376190476191,0.0,0.0,0.0,0.0,187.5964779779941,782.2935013050071
42,0.818,1.0,0.0,2941061376.03737,775308490.75,426.9376190476191,0.0,0.0,0.0,0.0,187.1127187380214,783.1847460920758
43,0.818,1.0,0.0,2921764521.3819857,775308490.75,426.9376190476191,0.0,0.0,0.0,0.0,191.13381948165582,786.708793585267
44,0.818,1.0,0.0,2921764521.3819857,775308490.75,426.9376190476191,0.0,0.0,0.0,0.0,193.9459307354799,789.1426689420103
45,0.8225,1.0,0.0,2921764521.3819857,775308490.75,426.9376190476191,0.0,0.0,0.0,0.0,197.52595453570325,792.433977710979
46,0.8225,1.0,0.0,2921764521.3819857,775308490.75,426.9376190476191,0.0,0.0,0.0,0.0,195.13429297359292,789.48787383604
47,0.8225,1.0,0.0,2921764521.3819857,775308490.75,426.9376190476191,0.0,0.0,0.0,0.0,198.6693752998295,794.9615329299285
48,0.8225,1.0,0.0,2921764521.3819857,775178590.7951388,426.9376190476191,0.0,0.0,0.0,0.0,188.73090349536645,788.1866028692067
49,0.8225,1.0,0.0,2921764521.3819857,775178590.7951388,426.9376190476191,0.0,0.0,0.0,0.0,201.19408344936443,802.0880669663413
50,0.8255,1.0,0.0,2921764521.3819857,774880104.6666666,426.9376190476191,0.0,0.0,0.0,0.0,205.05593440747714,803.7255236389467
51,0.8255,1.0,0.0,2921764521.3819857,774880104.6666666,426.9376190476191,0.0,0.0,0.0,0.0,203.8196280030766,801.8571295036581
52,0.8255,1.0,0.0,2921764521.3819857,774880104.6666666,426.9376190476191,0.0,0.0,0.0,0.0,197.81240701286342,796.7463077605546
53,0.8255,1.0,0.0,2921764521.3819857,774836380.638889,426.9376190476191,0.0,0.0,0.0,0.0,211.8438428226683,807.9226134831769
54,0.8255,1.0,0.0,2921764521.3819857,774836380.638889,426.9376190476191,0.0,0.0,0.0,0.0,211.12998644078797,805.9050760222904
55,0.8235,1.0,0.0,2921764521.3819857,774836380.638889,426.9376190476191,0.0,0.0,0.0,0.0,216.05584412702356,810.6310690509315
56,0.8235,1.0,0.0,2921764521.3819857,774836380.638889,426.9376190476191,0.0,0.0,0.0,0.0,214.09290435896375,809.9700382117429
57,0.8235,1.0,0.0,2921764521.3819857,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,202.80666077602862,802.3022675165266
58,0.8235,1.0,0.0,2921764521.3819857,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,201.2519749268766,797.5106765801479
59,0.8235,1.0,0.0,2921764521.3819857,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,204.1958420118013,799.0571789747604
60,0.826,1.0,0.0,2921764521.3819857,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,211.21975040646655,803.915255743562
61,0.826,1.0,0.0,2361896690.3122783,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,214.3988281204616,806.5071537454328
62,0.826,1.0,0.0,2227968974.766285,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,211.03787371535662,801.1764528441331
63,0.826,1.0,0.0,2124866052.280734,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,206.30908296433498,795.1114034713203
64,0.826,1.0,0.0,2124866052.280734,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,187.49665876038853,780.8436249133023
65,0.841,1.0,0.0,2124866052.280734,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,189.49134967791144,780.4715777705358
66,0.841,1.0,0.0,2124866052.280734,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,185.85855663661474,775.6379955833997
67,0.841,1.0,0.0,2124866052.280734,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,187.87857917677854,778.797678396546
68,0.841,1.0,0.0,1558328101.2275434,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,189.92567829501203,782.6831777558043
69,0.841,1.0,0.0,1558328101.2275434,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,193.3734166053596,786.3077792601476
70,0.8495,1.0,0.0,1558328101.2275434,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,190.53782694909356,785.1435960777212
71,0.8495,1.0,0.0,1558328101.2275434,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,194.05643003020703,786.8699672027145
72,0.8495,1.0,0.0,1558328101.2275434,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,194.97436635194444,786.0404541565437
73,0.8495,1.0,0.0,1558328101.2275434,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,191.60520732777334,783.3985888673889
74,0.8495,1.0,0.0,1558328101.2275434,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,182.7041688013478,777.3019367533223
75,0.854,1.0,0.0,1558328101.2275434,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,179.2400302324648,775.7882758275482
76,0.854,1.0,0.0,1558328101.2275434,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,172.11561539871175,767.8328993399117
77,0.854,1.0,0.0,1558328101.2275434,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,166.73769946108644,762.7442129402561
78,0.854,1.0,0.0,1558328101.2275434,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,168.31646239198554,762.4172107253889
79,0.854,1.0,0.0,1558328101.2275434,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,172.24607021943012,765.8623130813612
80,0.856,1.0,0.0,1558328101.2275434,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,172.3565764965466,765.9684018426956
81,0.856,1.0,0.0,1558328101.2275434,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,179.0195051229125,771.8380254676522
82,0.856,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,179.25105851262518,771.4571662753947
83,0.856,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,179.45747911642002,773.6643402437181
84,0.856,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,172.8892146035622,763.6515616069702
85,0.8505,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,174.6971845957106,764.6380207777131
86,0.8505,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,177.19493371504254,765.7759827063305
87,0.8505,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,178.61314179166575,767.4179481059286
88,0.8505,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,173.7555145418967,763.2866743399824
89,0.8505,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,176.6800883311504,767.4017857426998
90,0.851,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,174.99464575823578,765.7407459349769
91,0.851,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,178.5958218819012,769.8546788591918
92,0.851,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,173.6423041746983,766.4966027290883
93,0.851,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,175.81991498364238,767.414163292634
94,0.851,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,171.86611345008393,761.5773604607726
95,0.854,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,170.43851006618843,760.0819347831741
96,0.854,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,165.6784769174014,755.2744622572304
97,0.854,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,171.41049799649377,757.1539559767538
98,0.854,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,167.63039691494726,753.2399363069691
99,0.854,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,164.20144212746223,750.8293993731261
100,0.855,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,175.12114252739184,763.0485313023148
101,0.855,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,176.3019481113543,763.2623685351475
102,0.855,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,181.13155907101876,769.4929469344527
103,0.855,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,179.92400044451185,767.2882217178283
104,0.855,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,178.49430904207796,765.6495129074148
105,0.8565,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,176.5411202396545,764.98304769949
106,0.8565,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,177.64149996925175,767.5906020269001
107,0.8565,1.0,0.0,1558321656.681087,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,182.46465823669118,770.4285970753609
108,0.8565,1.0,0.0,1487256100.3964531,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,188.16452753400824,776.3058366336983
109,0.8565,1.0,0.0,1487256100.3964531,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,192.64395287584904,780.0430154131934
110,0.8585,1.0,0.0,1487256100.3964531,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,190.1228434690859,778.8833186045757
111,0.8585,1.0,0.0,1487256100.3964531,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,188.7363749170764,778.7380328690259
112,0.8585,1.0,0.0,1487256100.3964531,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,190.73279691982694,781.2656879924936
113,0.8585,1.0,0.0,1487256100.3964531,774617760.5,426.9376190476191,0.0,0.0,0.0,0.0,188.3726273720037,778.0743566400126
114,0.8585,1.0,0.0,1487256100.3964531,774617760.5,425.245,0.0,0.0,0.0,0.0,191.08536658346353,782.2404164669042
115,0.863,1.0,0.0,1487256100.3964531,774617760.5,425.245,0.0,0.0,0.0,0.0,192.13364708840118,784.4033494188933
116,0.863,1.0,0.0,1487256100.3964531,774617760.5,425.245,0.0,0.0,0.0,0.0,190.78725111922665,781.6980161503124
117,0.863,1.0,0.0,1487256100.3964531,774617760.5,425.245,0.0,0.0,0.0,0.0,188.69439114714115,781.4497178391525
118,0.863,1.0,0.0,1487256100.3964531,774617760.5,425.245,0.0,0.0,0.0,0.0,189.09047111934674,780.3051849664829
119,0.863,1.0,0.0,1487256100.3964531,774617760.5,425.245,0.0,0.0,0.0,0.0,180.7106633272937,772.184314045485
120,0.863,1.0,0.0,1487256100.3964531,774617760.5,425.245,0.0,0.0,0.0,0.0,182.23182782333214,770.839952900752
121,0.863,1.0,0.0,1487256100.3964531,774617760.5,425.245,0.0,0.0,0.0,0.0,180.69026102821334,771.3648201737032
122,0.863,1.0,0.0,1449783987.290533,774617760.5,425.245,0.0,0.0,0.0,0.0,179.83279855168882,772.7032606241028
123,0.863,1.0,0.0,1449783987.290533,774617760.5,425.245,0.0,0.0,0.0,0.0,187.3425292252633,775.5928934270805
124,0.863,1.0,0.0,1449783987.290533,774617760.5,425.245,0.0,0.0,0.0,0.0,185.03344276782514,772.5387201293731
125,0.8635,1.0,0.0,1449783987.290533,774617760.5,425.245,0.0,0.0,0.0,0.0,186.2769019743838,775.9476939208994
126,0.8635,1.0,0.0,1449783987.290533,774617760.5,425.245,0.0,0.0,0.0,0.0,190.35207722381784,780.2753327228612
127,0.8635,1.0,0.0,1449783987.290533,774617760.5,425.245,0.0,0.0,0.0,0.0,190.34694154211846,780.0825214804933
128,0.8635,1.0,0.0,1449783987.290533,774617760.5,425.245,0.0,0.0,0.0,0.0,187.60783217467528,778.899753502243
129,0.8635,1.0,0.0,1449783987.290533,774617760.5,425.245,0.0,0.0,0.0,0.0,186.27218027540823,778.71750247772
130,0.864,1.0,0.0,1449783987.290533,774617760.5,425.245,0.0,0.0,0.0,0.0,186.95363164326864,778.5434827179722
131,0.864,1.0,0.0,1449783987.290533,774617760.5,425.245,0.0,0.0,0.0,0.0,190.24882162675692,780.2113670225584
132,0.864,1.0,0.0,1449783987.290533,774617760.5,425.245,0.0,0.0,0.0,0.0,193.40978322768535,781.1677386994295
133,0.864,1.0,0.0,1210265499.9651213,774617760.5,425.245,0.0,0.0,0.0,0.0,201.86135869856537,791.1252426107794
134,0.864,1.0,0.0,1210265499.9651213,774617760.5,425.245,0.0,0.0,0.0,0.0,202.53601050684307,793.1909452640222
135,0.8675,1.0,0.0,1210265499.9651213,774617760.5,425.245,0.0,0.0,0.0,0.0,196.4042689386414,783.4881526322874
136,0.8675,1.0,0.0,1210265499.9651213,774617760.5,425.245,0.0,0.0,0.0,0.0,194.29228640554692,782.5814863167251
137,0.8675,1.0,0.0,1210265499.9651213,774617760.5,425.245,0.0,0.0,0.0,0.0,190.64362415540938,778.4714458985819
138,0.8675,1.0,0.0,1210265499.9651213,774617760.5,425.245,0.0,0.0,0.0,0.0,183.84504984354763,772.6933790818233
139,0.8675,1.0,0.0,1210265499.9651213,774617760.5,425.245,0.0,0.0,0.0,0.0,189.6661556443081,777.5948952109509
140,0.875,1.0,0.0,434116991.8611047,774617760.5,425.245,0.0,0.0,0.0,0.0,184.57788526479698,773.2911677829235
141,0.875,1.0,0.0,434116991.8611047,774617760.5,425.245,0.0,0.0,0.0,0.0,184.38749652510054,770.8862387569387
142,0.875,1.0,0.0,434116991.8611047,774617760.5,425.245,0.0,0.0,0.0,0.0,178.68035392825533,766.2427161695457
143,0.875,1.0,0.0,434116991.8611047,774617760.5,425.245,0.0,0.0,0.0,0.0,177.45142726491304,765.1422228024473
144,0.875,1.0,0.0,434116991.8611047,774617760.5,425.245,0.0,0.0,0.0,0.0,181.78333732863828,768.8356978962207
145,0.8755,1.0,0.0,434116991.8611047,774617760.5,425.245,0.0,0.0,0.0,0.0,174.72367536223663,763.3622976029251
146,0.8755,1.0,0.0,434116991.8611047,774617760.5,425.245,0.0,0.0,0.0,0.0,168.5403023277834,757.1293035262223
147,0.8755,1.0,0.0,434116991.8611047,774617760.5,425.245,0.0,0.0,0.0,0.0,168.80466716236475,754.9433020959906
148,0.8755,1.0,0.0,434116991.8611047,774617760.5,425.245,0.0,0.0,0.0,0.0,173.54872541698361,760.7078460224656
149,0.8755,1.0,0.0,434116991.8611047,774617760.5,425.245,0.0,0.0,0.0,0.0,173.54151736726314,765.1453669058213
150,0.877,1.0,0.0,434116991.8611047,774617760.5,425.245,0.0,0.0,0.0,0.0,177.40588624313747,768.3820108108258
151,0.877,1.0,0.0,434116991.8611047,774617760.5,425.245,0.0,0.0,0.0,0.0,174.5595075119645,766.629855363547
152,0.877,1.0,0.0,434116991.8611047,774617760.5,423.7,0.0,0.0,0.0,0.0,173.75286510803411,765.9266842247765
153,0.877,1.0,0.0,434116991.8611047,774617760.5,423.3309523809524,0.0,0.0,0.0,0.0,169.98129338480803,762.4838872085764
154,0.877,1.0,0.0,434116991.8611047,774617760.5,423.3309523809524,0.0,0.0,0.0,0.0,172.32675352150216,763.4312608136613
155,0.8805,1.0,0.0,434116991.8611047,774617760.5,423.3309523809524,0.0,0.0,0.0,0.0,186.30388628360348,779.1181842086439
156,0.8805,1.0,0.0,434116991.8611047,774617760.5,423.3309523809524,0.0,0.0,0.0,0.0,178.59807154691057,772.5661397084891
157,0.8805,1.0,0.0,434116991.8611047,774617760.5,423.3309523809524,0.0,0.0,0.0,0.0,171.4317413736073,765.5280891051916
158,0.8805,1.0,0.0,434116991.8611047,774617760.5,423.3309523809524,0.0,0.0,0.0,0.0,171.49315120756634,766.4461092863976
159,0.8805,1.0,0.0,433797729.18147594,774617760.5,423.3309523809524,0.0,0.0,0.0,0.0,170.49437328457716,765.5220195635359
