gen,spacing_mean,spacing_std
80,0.019641294209382612,0.012526503054300225
81,0.01949196189827784,0.011834324897918589
82,0.019811666172698663,0.012611724055014163
83,0.01997233056252496,0.012330810367697455
84,0.019952218605273186,0.012636511148268307
85,0.020222023570738285,0.012480779788577432
86,0.020209095056374398,0.011974470179163303
87,0.019923700011811592,0.011491356483974187
88,0.01919691902653377,0.011546145698452323
89,0.020090635067295973,0.012136003177756925
90,0.01996449398901461,0.011654501768720089
91,0.019437885762633462,0.011368893520664617
92,0.02052696368155212,0.013680448263666854
93,0.022153197757335083,0.014371063208387104
94,0.021410911885235397,0.013359783289749098
95,0.022412802104240345,0.014263389307914192
96,0.024090881858782307,0.017156684914337222
97,0.02411532411826582,0.017120670107311414
98,0.02376425140616265,0.017123753525738892
99,0.021899362065002925,0.013415812290770532
100,0.02250263862044533,0.0137390684808281
101,0.022860624305350994,0.01394071722181277
102,0.022064685974234704,0.013777675830670025
103,0.02272934803643384,0.015091115117272028
104,0.02261690485456861,0.015019016028097536
105,0.022182224489125883,0.014767806169467114
106,0.021441638032061287,0.014044230333776025
107,0.02206923372033968,0.01424315952531577
108,0.02289422381503948,0.01440684290245605
109,0.02235064604476464,0.013614752966008316
110,0.022899924536890374,0.01632133653399673
111,0.02311791476646374,0.016505108875946917
112,0.023620543517810854,0.016596729850465296
113,0.022720471201124366,0.01622755870629209
114,0.02240253631939574,0.01671920672435942
115,0.02289193177671168,0.01660781230284361
116,0.02283431721277522,0.016517434807464607
117,0.022365817434928287,0.015899963392534702
118,0.022837935687216312,0.016984582128606394
119,0.023580963837384655,0.017421091602373043
120,0.021642837937182087,0.013949822119866766
121,0.022210129215344234,0.015129948843625483
122,0.021485864908754097,0.013974672315203185
123,0.021633216737141216,0.013665421588104198
124,0.020872565446181438,0.013265317938963267
125,0.02106665742626955,0.013323225603446072
126,0.021593921348810892,0.013970424889752801
127,0.020262120024000962,0.013196053691681234
128,0.02003089578734808,0.012575343314180155
129,0.019765041107409207,0.01255044616425556
130,0.019761711208784116,0.01221636125515181
131,0.018816926913164365,0.011195342011410935
132,0.019541536075003602,0.01170831704878643
133,0.019161371071471943,0.010868965115572645
134,0.01933240156803151,0.011378301895767728
135,0.01977521652131928,0.011489501534133811
136,0.02040915532304114,0.011981053066132081
137,0.02128507880860043,0.011575730414264776
138,0.020984213300463395,0.011882273370395524
139,0.020626741262531098,0.012669680376906557
140,0.021119234214673696,0.011873158753828258
141,0.020568419913279574,0.011755404199207559
142,0.019763894718301606,0.012010361298855314
143,0.019516596976929965,0.012485095945683958
144,0.018488612591872847,0.012192213844206781
145,0.018543820368534143,0.01220772318543383
146,0.020554400822978786,0.013377314754922988
147,0.020953762369854516,0.012858842241175
148,0.020598670058148163,0.013057637995719263
149,0.020959939985106934,0.01349139828530452
150,0.02012938530984202,0.01278855380961334
151,0.020730450522912152,0.013402805056348985
152,0.020634215107685722,0.012735895215448701
153,0.02036309887681381,0.013808958091175839
154,0.019492355502897903,0.01341943976379272
155,0.01986546935714564,0.01353807999190819
156,0.019688210758380256,0.013699072817330729
157,0.020242375487392442,0.014318465618421776
158,0.02013028488224119,0.01445570231128473
159,0.02024188241521519,0.014485181319841578
