gen,igd_mean,igd_std
51,0.814752708287678,0.30937248163219666
52,0.814342923933029,0.30965720531735547
53,0.8128949365317595,0.3101924991643177
54,0.8124413385738962,0.31029710160158425
55,0.8124843990943412,0.3100856498854583
56,0.8121268633272186,0.31013574380703546
57,0.811622655682893,0.3102183766459157
58,0.8110395416210561,0.31007316139037105
59,0.8101935974281768,0.31065673251367665
60,0.8098705018206307,0.3108730320583815
61,0.8087929293250357,0.3107869823097007
62,0.8083225265737845,0.31109777558955787
63,0.8078266715776373,0.3111397693922409
64,0.8046776838674871,0.3127301539414058
65,0.8040802109665802,0.312844316135121
66,0.8034032295973577,0.31309493438064584
67,0.8026968774048825,0.3135313062024189
68,0.8022936429546033,0.31383351425942824
69,0.8019443243605999,0.3139263775258101
70,0.8014534100746431,0.31387503475703477
71,0.8008314560303894,0.31343987183334326
72,0.800595617352087,0.31356606516762886
73,0.8001157893853141,0.31308798243975994
74,0.7995487615483079,0.3132990726840511
75,0.7991069669009627,0.31366162172477186
76,0.7990972001551746,0.3136537905056436
77,0.7988920677423053,0.3137727023397352
78,0.7984181360202556,0.3139398087061786
79,0.7981456234328406,0.31416786048954
80,0.7973327800815395,0.31466825382777175
81,0.7968057701241752,0.31494413493770296
82,0.7965325613786913,0.3149697378846564
83,0.795915788480325,0.3155463909995339
84,0.7956101588386627,0.3157948183479647
85,0.7948381696636758,0.3158753726682619
86,0.7913465879856592,0.3170168115416819
87,0.7902674397497652,0.3175618885421878
88,0.7899487437429223,0.3176868844319458
89,0.7873411786496375,0.31973861182106633
90,0.7872924037880324,0.3197280596572216
91,0.787204238136541,0.3197656706775671
92,0.7847092865544033,0.3221543137006839
93,0.7837926545752929,0.32287637547411857
94,0.7837044790204637,0.3229291709523057
95,0.7834148655756662,0.3231254300815507
96,0.7831024256542436,0.32348532293448057
97,0.7829599319619143,0.32344635392181215
98,0.7827670996049414,0.32348600395414534
99,0.7827997822425619,0.32355519646312586
100,0.7823784843114949,0.32344081147674625
101,0.7822589580746928,0.32358831465532795
102,0.7818770761097249,0.32367089740318167
103,0.7801372094008038,0.3243139633411102
104,0.7794787087436698,0.32463891590249394
105,0.7791839390326132,0.32482494279516555
106,0.7793258170525236,0.32491115968403733
107,0.7789183132948096,0.3250784711120217
108,0.7784204056191774,0.3252970476981643
109,0.7773643111727054,0.326057840277706
110,0.7771298262037317,0.32635319727883944
111,0.7769613037677573,0.3262131261255036
112,0.7762947435389408,0.32609845620086114
113,0.7746946005714238,0.3263045698790818
114,0.7746484063263969,0.32636247688555975
115,0.7746410447627962,0.3262518883449962
116,0.7742681442548243,0.3262766620049535
117,0.7743009386106582,0.32663511993058725
118,0.774069163884832,0.3263819585025097
119,0.7738492701596101,0.32650149649732213
120,0.7734819531082173,0.32661764314146347
121,0.7731792885851897,0.32671061187305717
122,0.7729953280408411,0.32660108482106615
123,0.7728038936051055,0.32666625744350625
124,0.771064878218558,0.32690358030709377
125,0.7709492786386952,0.3269975455759668
126,0.7708948393270715,0.32704145755944614
127,0.7703449189329657,0.32685018651897624
128,0.7680767592364447,0.3262200409828092
129,0.7686552449086881,0.32603579413445427
130,0.7685750159746819,0.32598708950152155
131,0.7675429314135626,0.32577629558083354
132,0.7675615096529587,0.3256205050939449
133,0.7659820097769379,0.32548127302619856
134,0.76548255534006,0.3257723283898855
135,0.765463391545889,0.32574685118238467
136,0.7631794280503329,0.32482659340999137
137,0.763041143272415,0.32485334889351636
138,0.7629590083421294,0.32494556285168247
139,0.7597046247980718,0.32498152651699597
140,0.7596229114274976,0.325025980452156
141,0.7595672774255579,0.32507857541284413
142,0.7596112629314866,0.32508241846135144
143,0.7594408929747674,0.32517180962777115
144,0.7594094829933388,0.32514475334191617
145,0.75938373359106,0.3251126066030605
146,0.759116310646977,0.32523599926970137
147,0.758802682955448,0.3252262037692358
148,0.7582783598213408,0.3248297030671353
149,0.7581855306390844,0.32485246083266045
150,0.7580670164817247,0.3248677656627773
151,0.7573566291496845,0.32517361202596595
152,0.7553422576384735,0.3265335395477407
153,0.7552267169555085,0.3266018726741255
154,0.7551368775091647,0.3266137970444099
155,0.7546037989290202,0.3267173970205923
156,0.7540767154360961,0.32704462320008665
157,0.7540487556970189,0.3268719834620241
158,0.75337191148711,0.3273374305451299
159,0.7533304688980547,0.327270391866926
