solution_id,case_id,scenario,roles,source_seed,total_cost_usd,quantity_weighted_mean_delivery_time_h,makespan_h,la_lb_share_pct,seattle_tacoma_share_pct,ny_nj_share_pct,unclassified_share_pct,minimum_path_share_pct
D3_pilot_baseline_071,D3,pilot_baseline,min_delivery_time,20260914,28609050.379138157,628.0642444823245,772.8,96.75395015484597,3.246049845154038,0.0,0.0,13.778081684449761
D3_uswc_port_capacity_675pct_001,D3,uswc_port_capacity_675pct,min_cost,20260932,26576332.611434035,661.8213301229198,772.8,76.241861684741,23.758138315259,0.0,0.0,10.000865628097038
D3_uswc_port_capacity_675pct_034,D3,uswc_port_capacity_675pct,balanced,20260913,27391401.785995565,642.0676273806308,739.2,90.31232683899873,9.687673161001273,0.0,0.0,11.657738775115066
D3_uswc_port_capacity_675pct_075,D3,uswc_port_capacity_675pct,min_delivery_time,20260907,28933488.01342192,630.9836700595109,772.8,90.48557641876143,9.51442358123858,0.0,0.0,11.468305896501722
D3_uswc_departure_delay_240h_001,D3,uswc_departure_delay_240h,min_cost,20260922,69321736.3166114,857.691700546543,950.0,73.0131317941144,0.0,26.986868205885607,0.0,11.44112579171525
D3_uswc_departure_delay_240h_007,D3,uswc_departure_delay_240h,balanced,20260935,69405636.1448806,857.1885285277995,899.8,74.70939427563896,0.0,25.290605724361047,0.0,13.53535925215906
D3_uswc_departure_delay_240h_011,D3,uswc_departure_delay_240h,min_delivery_time,20260919,69618689.00742748,856.937508539805,899.8,72.36347857260905,0.0,27.63652142739096,0.0,12.534837147931816
D3_uswc_departure_delay_336h_001,D3,uswc_departure_delay_336h,min_cost,20260916,79934925.57176837,908.4547920581409,950.0,10.10010967938237,0.0,89.89989032061763,0.0,14.199984079787848
D3_uswc_departure_delay_336h_011,D3,uswc_departure_delay_336h,balanced,20260931,80127345.07297044,907.4637072438311,950.0,17.299712397162978,0.0,82.70028760283704,0.0,10.995133684462646
D3_uswc_departure_delay_336h_023,D3,uswc_departure_delay_336h,min_delivery_time,20260926,80649046.80211227,906.7543209703651,950.0,22.56810540419168,0.0,77.4318945958083,0.0,10.54740412886217
D3_uswc_compound_30pct_delay_168h_001,D3,uswc_compound_30pct_delay_168h,min_cost,20260911,62039621.191734664,845.5346509211894,950.0,40.15815584728761,15.737895562407587,44.1039485903048,0.0,10.600363086511816
D3_uswc_compound_30pct_delay_168h_003,D3,uswc_compound_30pct_delay_168h,balanced,20260922,62061968.885885864,844.914073114705,950.0,40.3684034863385,17.0325662258753,42.59903028778619,0.0,11.542136292500373
D3_uswc_compound_30pct_delay_168h_010,D3,uswc_compound_30pct_delay_168h,min_delivery_time,20260910,62666264.18464124,843.6059153193879,907.2,40.18076119780629,14.209327532754818,45.609911269438896,0.0,10.606338210991876
D3_uswc_compound_40pct_delay_168h_001,D3,uswc_compound_40pct_delay_168h,min_cost|balanced,20260925,58077654.25760909,826.8863779125401,940.8,53.66686672943657,10.281564381890837,36.05156888867259,0.0,10.96758344129419
D3_uswc_compound_40pct_delay_168h_002,D3,uswc_compound_40pct_delay_168h,min_delivery_time,20260925,58123975.66705788,826.6778711085142,907.2,53.86903968911554,11.005059668231128,35.125900642653335,0.0,11.898510443673633
