0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0045,0.0045,0.0045,0.0045,0.0205,0.0205,0.0205,0.0205,0.0205,0.023,0.023,0.023,0.023,0.023,0.0515,0.0515,0.0515,0.0515,0.0515,0.066,0.066,0.066,0.066,0.066,0.0665,0.0665,0.0665,0.0665,0.0665,0.075,0.075,0.075,0.075,0.075,0.0775,0.0775,0.0775,0.0775,0.0775,0.0805,0.0805,0.0805,0.0805,0.0805,0.082,0.082,0.082,0.082,0.082,0.0855,0.0855,0.0855,0.0855,0.0855,0.09,0.09,0.09,0.09,0.09,0.0905,0.0905,0.0905,0.0905,0.0905,0.0935,0.0935,0.0935,0.0935,0.0935,0.0935,0.0935,0.0935,0.0935,0.0935,0.094,0.094,0.094,0.094,0.094,0.095,0.095,0.095,0.095,0.095,0.0955,0.0955,0.0955,0.0955,0.0955,0.0965,0.0965,0.0965,0.0965,0.0965,0.097,0.097,0.097,0.097,0.097,0.096,0.096,0.096,0.096,0.096,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.0985,0.0985,0.0985,0.0985,0.0985,0.0985,0.0985,0.0985,0.0985,0.0985,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.0995,0.0995,0.0995,0.0995,0.0995,0.0985,0.0985,0.0985,0.0985,0.0985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.004,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0085,0.0085,0.0085,0.0085,0.0085,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.022,0.022,0.022,0.022,0.022,0.023,0.023,0.023,0.023,0.023,0.0265,0.0265,0.0265,0.0265,0.0265,0.0275,0.0275,0.0275,0.0275,0.0275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1095,0.1095,0.1095,0.1095,0.1095,0.1855,0.1855,0.1855,0.1855,0.1855,0.2085,0.2085,0.2085,0.2085,0.2085,0.2145,0.2145,0.2145,0.2145,0.2145,0.22,0.22,0.22,0.22,0.22,0.2275,0.2275,0.2275,0.2275,0.2275,0.239,0.239,0.239,0.239,0.239,0.244,0.244,0.244,0.244,0.244,0.261,0.261,0.261,0.261,0.261,0.267,0.267,0.267,0.267,0.267,0.269,0.269,0.269,0.269,0.269,0.2695,0.2695,0.2695,0.2695,0.2695,0.2705,0.2705,0.2705,0.2705,0.2705,0.2715,0.2715,0.2715,0.2715,0.2715,0.269,0.269,0.269,0.269,0.269,0.267,0.267,0.267,0.267,0.267,0.27,0.27,0.27,0.27,0.27,0.276,0.276,0.276,0.276,0.276,0.2775,0.2775,0.2775,0.2775,0.2775,0.285,0.285,0.285,0.285,0.285,0.2855,0.2855,0.2855,0.2855,0.2855,0.2935,0.2935,0.2935,0.2935,0.2935,0.2945,0.2945,0.2945,0.2945,0.2945,0.294,0.294,0.294,0.294,0.294,0.3005,0.3005,0.3005,0.3005,0.3005,0.3005,0.3005,0.3005,0.3005,0.3005,0.313,0.313,0.313,0.313,0.313,0.314,0.314,0.314,0.314,0.314,0.3165,0.3165,0.3165,0.3165,0.3165,0.323,0.323,0.323,0.323,0.323,0.3245,0.3245,0.3245,0.3245,0.3245,0.327,0.327,0.327,0.327,0.327
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0125,0.0125,0.0125,0.0125,0.0125,0.0185,0.0185,0.0185,0.0185,0.0185,0.054,0.054,0.054,0.054,0.054,0.064,0.064,0.064,0.064,0.064,0.0765,0.0765,0.0765,0.0765,0.0765,0.0885,0.0885,0.0885,0.0885,0.0885,0.0945,0.0945,0.0945,0.0945,0.0945,0.095,0.095,0.095,0.095,0.095,0.1075,0.1075,0.1075,0.1075,0.1075,0.108,0.108,0.108,0.108,0.108,0.115,0.115,0.115,0.115,0.115,0.1165,0.1165,0.1165,0.1165,0.1165,0.1215,0.1215,0.1215,0.1215,0.1215,0.178,0.178,0.178,0.178,0.178,0.1785,0.1785,0.1785,0.1785,0.1785,0.1795,0.1795,0.1795,0.1795,0.1795,0.197,0.197,0.197,0.197,0.197,0.203,0.203,0.203,0.203,0.203,0.204,0.204,0.204,0.204,0.204,0.2045,0.2045,0.2045,0.2045,0.2045,0.21,0.21,0.21,0.21,0.21,0.2105,0.2105,0.2105,0.2105,0.2105,0.2105,0.2105,0.2105,0.2105,0.2105,0.2105,0.2105,0.2105,0.2105,0.2105,0.211,0.211,0.211,0.211,0.211,0.2105,0.2105,0.2105,0.2105,0.2105,0.2115,0.2115,0.2115,0.2115,0.2115,0.211,0.211,0.211,0.211,0.211,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.212,0.2115,0.2115,0.2115,0.2115,0.2115,0.2105,0.2105,0.2105,0.2105,0.2105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0345,0.0345,0.0345,0.0345,0.0345,0.048,0.048,0.048,0.048,0.048,0.0845,0.0845,0.0845,0.0845,0.0845,0.144,0.144,0.144,0.144,0.144,0.2115,0.2115,0.2115,0.2115,0.2115,0.223,0.223,0.223,0.223,0.223,0.229,0.229,0.229,0.229,0.229,0.232,0.232,0.232,0.232,0.232,0.2465,0.2465,0.2465,0.2465,0.2465,0.2545,0.2545,0.2545,0.2545,0.2545,0.256,0.256,0.256,0.256,0.256,0.26,0.26,0.26,0.26,0.26,0.2625,0.2625,0.2625,0.2625,0.2625,0.2605,0.2605,0.2605,0.2605,0.2605,0.264,0.264,0.264,0.264,0.264,0.267,0.267,0.267,0.267,0.267,0.268,0.268,0.268,0.268,0.268,0.27,0.27,0.27,0.27,0.27,0.2735,0.2735,0.2735,0.2735,0.2735,0.275,0.275,0.275,0.275,0.275,0.2765,0.2765,0.2765,0.2765,0.2765,0.2765,0.2765,0.2765,0.2765,0.2765,0.2775,0.2775,0.2775,0.2775,0.2775,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.281,0.281,0.281,0.281,0.281,0.282,0.282,0.282,0.282,0.282,0.2815,0.2815,0.2815,0.2815,0.2815,0.28,0.28,0.28,0.28,0.28,0.2795,0.2795,0.2795,0.2795,0.2795,0.289,0.289,0.289,0.289,0.289,0.3535,0.3535,0.3535,0.3535,0.3535
0.043,0.043,0.043,0.043,0.043,0.0535,0.0535,0.0535,0.0535,0.0535,0.093,0.093,0.093,0.093,0.093,0.1025,0.1025,0.1025,0.1025,0.1025,0.114,0.114,0.114,0.114,0.114,0.1215,0.1215,0.1215,0.1215,0.1215,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,0.1285,0.1285,0.1285,0.1285,0.1285,0.14,0.14,0.14,0.14,0.14,0.1415,0.1415,0.1415,0.1415,0.1415,0.1435,0.1435,0.1435,0.1435,0.1435,0.145,0.145,0.145,0.145,0.145,0.1455,0.1455,0.1455,0.1455,0.1455,0.1455,0.1455,0.1455,0.1455,0.1455,0.1455,0.1455,0.1455,0.1455,0.1455,0.1465,0.1465,0.1465,0.1465,0.1465,0.1485,0.1485,0.1485,0.1485,0.1485,0.245,0.245,0.245,0.245,0.245,0.3135,0.3135,0.3135,0.3135,0.3135,0.3245,0.3245,0.3245,0.3245,0.3245,0.3395,0.3395,0.3395,0.3395,0.3395,0.3655,0.3655,0.3655,0.3655,0.3655,0.3695,0.3695,0.3695,0.3695,0.3695,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.374,0.374,0.374,0.374,0.374,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3755,0.3775,0.3775,0.3775,0.3775,0.3775,0.3785,0.3785,0.3785,0.3785,0.3785
0.02,0.02,0.02,0.02,0.02,0.073,0.073,0.073,0.073,0.073,0.093,0.093,0.093,0.093,0.093,0.1155,0.1155,0.1155,0.1155,0.1155,0.122,0.122,0.122,0.122,0.122,0.128,0.128,0.128,0.128,0.128,0.134,0.134,0.134,0.134,0.134,0.14,0.14,0.14,0.14,0.14,0.1425,0.1425,0.1425,0.1425,0.1425,0.152,0.152,0.152,0.152,0.152,0.157,0.157,0.157,0.157,0.157,0.1575,0.1575,0.1575,0.1575,0.1575,0.1595,0.1595,0.1595,0.1595,0.1595,0.1615,0.1615,0.1615,0.1615,0.1615,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.167,0.167,0.167,0.167,0.167,0.168,0.168,0.168,0.168,0.168,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.1705,0.1705,0.1705,0.1705,0.1705,0.171,0.171,0.171,0.171,0.171,0.1715,0.1715,0.1715,0.1715,0.1715,0.1715,0.1715,0.1715,0.1715,0.1715
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.007,0.007,0.007,0.007,0.007,0.0065,0.0065,0.0065,0.0065,0.0065,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.0095,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.002,0.002,0.002,0.002,0.002,0.0255,0.0255,0.0255,0.0255,0.0255,0.043,0.043,0.043,0.043,0.043,0.063,0.063,0.063,0.063,0.063,0.0675,0.0675,0.0675,0.0675,0.0675,0.1545,0.1545,0.1545,0.1545,0.1545,0.157,0.157,0.157,0.157,0.157,0.158,0.158,0.158,0.158,0.158,0.2035,0.2035,0.2035,0.2035,0.2035,0.21,0.21,0.21,0.21,0.21,0.2115,0.2115,0.2115,0.2115,0.2115,0.2125,0.2125,0.2125,0.2125,0.2125,0.2215,0.2215,0.2215,0.2215,0.2215,0.2225,0.2225,0.2225,0.2225,0.2225,0.2245,0.2245,0.2245,0.2245,0.2245,0.229,0.229,0.229,0.229,0.229,0.2285,0.2285,0.2285,0.2285,0.2285,0.229,0.229,0.229,0.229,0.229,0.23,0.23,0.23,0.23,0.23,0.2305,0.2305,0.2305,0.2305,0.2305,0.2295,0.2295,0.2295,0.2295,0.2295,0.23,0.23,0.23,0.23,0.23,0.232,0.232,0.232,0.232,0.232,0.233,0.233,0.233,0.233,0.233,0.2335,0.2335,0.2335,0.2335,0.2335,0.233,0.233,0.233,0.233,0.233,0.235,0.235,0.235,0.235,0.235,0.234,0.234,0.234,0.234,0.234,0.2355,0.2355,0.2355,0.2355,0.2355,0.236,0.236,0.236,0.236,0.236,0.236,0.236,0.236,0.236,0.236,0.2355,0.2355,0.2355,0.2355,0.2355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3815,0.3815,0.3815,0.3815,0.3815,0.582,0.582,0.582,0.582,0.582,0.6815,0.6815,0.6815,0.6815,0.6815,0.728,0.728,0.728,0.728,0.728,0.7695,0.7695,0.7695,0.7695,0.7695,0.786,0.786,0.786,0.786,0.786,0.7975,0.7975,0.7975,0.7975,0.7975,0.8105,0.8105,0.8105,0.8105,0.8105,0.818,0.818,0.818,0.818,0.818,0.8225,0.8225,0.8225,0.8225,0.8225,0.8255,0.8255,0.8255,0.8255,0.8255,0.8235,0.8235,0.8235,0.8235,0.8235,0.826,0.826,0.826,0.826,0.826,0.841,0.841,0.841,0.841,0.841,0.8495,0.8495,0.8495,0.8495,0.8495,0.854,0.854,0.854,0.854,0.854,0.856,0.856,0.856,0.856,0.856,0.8505,0.8505,0.8505,0.8505,0.8505,0.851,0.851,0.851,0.851,0.851,0.854,0.854,0.854,0.854,0.854,0.855,0.855,0.855,0.855,0.855,0.8565,0.8565,0.8565,0.8565,0.8565,0.8585,0.8585,0.8585,0.8585,0.8585,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.8635,0.8635,0.8635,0.8635,0.8635,0.864,0.864,0.864,0.864,0.864,0.8675,0.8675,0.8675,0.8675,0.8675,0.875,0.875,0.875,0.875,0.875,0.8755,0.8755,0.8755,0.8755,0.8755,0.877,0.877,0.877,0.877,0.877,0.8805,0.8805,0.8805,0.8805,0.8805
0.0045,0.0045,0.0045,0.0045,0.0045,0.014,0.014,0.014,0.014,0.014,0.0465,0.0465,0.0465,0.0465,0.0465,0.0515,0.0515,0.0515,0.0515,0.0515,0.0555,0.0555,0.0555,0.0555,0.0555,0.057,0.057,0.057,0.057,0.057,0.0575,0.0575,0.0575,0.0575,0.0575,0.058,0.058,0.058,0.058,0.058,0.059,0.059,0.059,0.059,0.059,0.0595,0.0595,0.0595,0.0595,0.0595,0.059,0.059,0.059,0.059,0.059,0.0605,0.0605,0.0605,0.0605,0.0605,0.061,0.061,0.061,0.061,0.061,0.0615,0.0615,0.0615,0.0615,0.0615,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.0625,0.0625,0.0625,0.0625,0.0625,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.014,0.014,0.014,0.014,0.014,0.0175,0.0175,0.0175,0.0175,0.0175,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.024,0.024,0.024,0.024,0.024,0.0245,0.0245,0.0245,0.0245,0.0245,0.024,0.024,0.024,0.024,0.024,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.0245,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.0265,0.0265,0.0265,0.0265,0.0265,0.0265,0.0265,0.0265,0.0265,0.0265,0.0275,0.0275,0.0275,0.0275,0.0275,0.0295,0.0295,0.0295,0.0295,0.0295,0.0525,0.0525,0.0525,0.0525,0.0525,0.066,0.066,0.066,0.066,0.066,0.1185,0.1185,0.1185,0.1185,0.1185,0.1185,0.1185,0.1185,0.1185,0.1185,0.121,0.121,0.121,0.121,0.121,0.1215,0.1215,0.1215,0.1215,0.1215
0.0285,0.0285,0.0285,0.0285,0.0285,0.0625,0.0625,0.0625,0.0625,0.0625,0.074,0.074,0.074,0.074,0.074,0.123,0.123,0.123,0.123,0.123,0.126,0.126,0.126,0.126,0.126,0.1405,0.1405,0.1405,0.1405,0.1405,0.1525,0.1525,0.1525,0.1525,0.1525,0.155,0.155,0.155,0.155,0.155,0.1585,0.1585,0.1585,0.1585,0.1585,0.16,0.16,0.16,0.16,0.16,0.165,0.165,0.165,0.165,0.165,0.17,0.17,0.17,0.17,0.17,0.1695,0.1695,0.1695,0.1695,0.1695,0.1705,0.1705,0.1705,0.1705,0.1705,0.1715,0.1715,0.1715,0.1715,0.1715,0.1725,0.1725,0.1725,0.1725,0.1725,0.1735,0.1735,0.1735,0.1735,0.1735,0.176,0.176,0.176,0.176,0.176,0.1765,0.1765,0.1765,0.1765,0.1765,0.1765,0.1765,0.1765,0.1765,0.1765,0.177,0.177,0.177,0.177,0.177,0.184,0.184,0.184,0.184,0.184,0.185,0.185,0.185,0.185,0.185,0.1855,0.1855,0.1855,0.1855,0.1855,0.1855,0.1855,0.1855,0.1855,0.1855,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0.1835,0.1835,0.1835,0.1835,0.1835,0.182,0.182,0.182,0.182,0.182,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.185,0.185,0.185,0.185,0.185
