gen,HV_norm,feasible_ratio_soft,feasible_ratio_strict,min_cost,min_emission_gCO2,min_time,vio_mean_miss_alloc,vio_mean_miss_tt,vio_mean_cap_excess,vio_mean_node_cap_excess,vio_mean_late_h,vio_mean_wait_h
33,0.6565,1.0,0.0,440618033410.6041,2848496918.057441,642.88,0.0,0.0,0.0,0.0,8379.026607158472,4665.329295711136
34,0.6565,1.0,0.0,440618033410.6041,2848496918.057441,642.88,0.0,0.0,0.0,0.0,8365.98994806606,4652.162896327603
35,0.68,1.0,0.0,440618033410.6041,2848496918.057441,642.88,0.0,0.0,0.0,0.0,8429.345174359361,4709.931352601562
36,0.68,1.0,0.0,440618033410.6041,2838133676.0128565,642.88,0.0,0.0,0.0,0.0,8480.49204947327,4766.534596926573
37,0.68,1.0,0.0,440618033410.6041,2838133676.0128565,642.88,0.0,0.0,0.0,0.0,8446.04277923525,4745.62862694827
38,0.68,1.0,0.0,440618033410.6041,2838133676.0128565,642.88,0.0,0.0,0.0,0.0,8450.162175709136,4746.361536658726
39,0.68,1.0,0.0,440618033410.6041,2836136232.5909314,642.88,0.0,0.0,0.0,0.0,8409.369222301724,4731.315469795972
40,0.6875,1.0,0.0,440618033410.6041,2836136232.5909314,642.88,0.0,0.0,0.0,0.0,8418.978304150112,4731.4178126470515
41,0.6875,1.0,0.0,440618033410.6041,2836136232.5909314,642.88,0.0,0.0,0.0,0.0,8406.749285545528,4719.0322358710155
42,0.6875,1.0,0.0,440618033410.6041,2836076228.0586553,642.88,0.0,0.0,0.0,0.0,8377.795849347183,4702.849811084172
43,0.6875,1.0,0.0,440618033410.6041,2836076228.0586553,642.88,0.0,0.0,0.0,0.0,8366.969388579255,4693.871311006121
44,0.6875,1.0,0.0,440618033410.6041,2831859728.77287,642.88,0.0,0.0,0.0,0.0,8367.705368231984,4686.9894878053165
45,0.6925,1.0,0.0,440618033410.6041,2827646344.79097,642.88,0.0,0.0,0.0,0.0,8449.218920967198,4734.496687448458
46,0.6925,1.0,0.0,440618033410.6041,2824267262.524278,642.88,0.0,0.0,0.0,0.0,8433.748956043724,4720.3391681104895
47,0.6925,1.0,0.0,440618033410.6041,2824267262.524278,642.88,0.0,0.0,0.0,0.0,8516.366376787475,4778.508514529389
48,0.6925,1.0,0.0,440618033410.6041,2824267262.524278,642.88,0.0,0.0,0.0,0.0,8554.652284183523,4808.320632912311
49,0.6925,1.0,0.0,440618033410.6041,2824267262.524278,642.88,0.0,0.0,0.0,0.0,8569.91019865349,4819.747624393248
50,0.695,1.0,0.0,440618033410.6041,2824267262.524278,642.88,0.0,0.0,0.0,0.0,8534.819820407723,4799.969349032513
51,0.695,1.0,0.0,440618033410.6041,2824267262.524278,642.88,0.0,0.0,0.0,0.0,8509.413293781145,4786.518680625333
52,0.695,1.0,0.0,437272419596.28204,2824267262.524278,642.88,0.0,0.0,0.0,0.0,8490.338553510901,4776.333352716553
53,0.695,1.0,0.0,437272419596.28204,2824267262.524278,642.88,0.0,0.0,0.0,0.0,8443.452716344038,4743.207665738342
54,0.695,1.0,0.0,437272419596.28204,2824267262.524278,642.88,0.0,0.0,0.0,0.0,8434.023909025285,4740.950261646468
55,0.703,1.0,0.0,437272419596.28204,2824267262.524278,642.88,0.0,0.0,0.0,0.0,8478.345936340642,4772.659252140356
56,0.703,1.0,0.0,437272419596.28204,2816164679.436987,642.88,0.0,0.0,0.0,0.0,8398.181290564627,4722.178687022615
57,0.703,1.0,0.0,437272419596.28204,2816164679.436987,642.88,0.0,0.0,0.0,0.0,8387.609885568962,4715.4236941843155
58,0.703,1.0,0.0,437272419596.28204,2816164679.436987,642.88,0.0,0.0,0.0,0.0,8383.122132685836,4711.695169559724
59,0.703,1.0,0.0,437215430407.43805,2816164679.436987,642.88,0.0,0.0,0.0,0.0,8401.647273304841,4733.282695118016
60,0.711,1.0,0.0,437215430407.43805,2816164679.436987,642.88,0.0,0.0,0.0,0.0,8474.888850485957,4789.772142617104
61,0.711,1.0,0.0,435515514702.0398,2816164679.436987,642.88,0.0,0.0,0.0,0.0,8420.752262390686,4754.832649846633
62,0.711,1.0,0.0,435515514702.0398,2816164679.436987,642.88,0.0,0.0,0.0,0.0,8374.488748136395,4724.311168035811
63,0.711,1.0,0.0,435515514702.0398,2816164679.436987,642.88,0.0,0.0,0.0,0.0,8459.186634385342,4793.732391146427
64,0.711,1.0,0.0,435515514702.0398,2816164679.436987,642.88,0.0,0.0,0.0,0.0,8481.77104822052,4800.624063617151
65,0.716,1.0,0.0,435409460745.3697,2816164679.436987,642.88,0.0,0.0,0.0,0.0,8451.756770401456,4782.697061351385
66,0.716,1.0,0.0,432306127371.8247,2816164679.436987,642.88,0.0,0.0,0.0,0.0,8452.183781940983,4792.002426033482
67,0.716,1.0,0.0,432306127371.8247,2816164679.436987,642.88,0.0,0.0,0.0,0.0,8507.773923827952,4839.5485862272035
68,0.716,1.0,0.0,432306127371.8247,2802133273.771572,642.88,0.0,0.0,0.0,0.0,8516.099210377552,4847.295624510432
69,0.716,1.0,0.0,432306127371.8247,2802133273.771572,642.88,0.0,0.0,0.0,0.0,8623.946932116669,4922.6369248455785
70,0.728,1.0,0.0,432306127371.8247,2790928561.0857325,642.88,0.0,0.0,0.0,0.0,8491.561183964322,4823.9083656115745
71,0.728,1.0,0.0,432306127371.8247,2790928561.0857325,642.88,0.0,0.0,0.0,0.0,8567.013550817344,4875.850706488293
72,0.728,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8509.747141795136,4841.976093172087
73,0.728,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8532.156859475703,4862.391239120459
74,0.728,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8556.853891841018,4883.878974757488
75,0.7355,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8451.120811267927,4820.49901685331
76,0.7355,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8523.851586460321,4871.1804336052965
77,0.7355,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8529.283140473603,4877.591175722672
78,0.7355,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8557.59355355385,4904.985582596266
79,0.7355,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8569.751905344627,4916.943573794234
80,0.7365,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8568.012663745782,4915.162474879209
81,0.7365,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8535.143731952609,4896.300991995828
82,0.7365,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8474.931415213769,4849.6310298681055
83,0.7365,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8442.372906483217,4831.289054785375
84,0.7365,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8474.982593788636,4852.4319250519475
85,0.7375,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8478.461047894547,4854.9586387299605
86,0.7375,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8487.343368526885,4863.628601594945
87,0.7375,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8454.90935474574,4832.468897173782
88,0.7375,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8434.12449288265,4817.748868911166
89,0.7375,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8445.20008941824,4829.555220487486
90,0.739,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8391.254255409023,4793.393722363325
91,0.739,1.0,0.0,429934691814.52374,2790928561.0857325,642.3291666666667,0.0,0.0,0.0,0.0,8435.35632884591,4823.343298485452
92,0.739,1.0,0.0,429934691814.52374,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8464.472063321682,4843.609499802577
93,0.739,1.0,0.0,429934691814.52374,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8397.464854792654,4797.954326979107
94,0.739,1.0,0.0,429934691814.52374,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8428.489361198952,4822.776424368222
95,0.74,1.0,0.0,429934691814.52374,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8436.284283397368,4827.51988879921
96,0.74,1.0,0.0,429934691814.52374,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8440.994574638356,4834.862699614928
97,0.74,1.0,0.0,429934691814.52374,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8419.671947938594,4817.324168512846
98,0.74,1.0,0.0,429934691814.52374,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8444.184043998614,4831.982274270939
99,0.74,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8486.027728822934,4859.700098149146
100,0.7705,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8499.115406517718,4870.934675106278
101,0.7705,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8547.031757318988,4898.0001886561395
102,0.7705,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8581.286959336629,4923.51150562564
103,0.7705,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8532.794099861487,4885.421717481028
104,0.7705,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8527.908759875052,4881.701723370024
105,0.7725,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8571.211817460553,4913.695654269981
106,0.7725,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8627.899027461499,4958.992955215239
107,0.7725,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8684.27290003732,5002.055015025292
108,0.7725,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8688.027561584842,5005.37861525289
109,0.7725,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8596.231223253271,4939.451836359432
110,0.773,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8595.291994592466,4941.848450969218
111,0.773,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8598.74986146527,4945.4412155364935
112,0.773,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8607.49018711669,4951.575164900539
113,0.773,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8599.470203141636,4952.6542986806935
114,0.773,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8624.372097098638,4967.060630131953
115,0.774,1.0,0.0,415936378805.0478,2781540888.1644907,642.3291666666667,0.0,0.0,0.0,0.0,8591.927100277771,4948.317460587052
116,0.774,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8566.13103496321,4930.609059606839
117,0.774,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8556.529242785431,4926.702019447703
118,0.774,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8547.043948661227,4920.644464295728
119,0.774,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8571.01928369815,4932.097765089378
120,0.7755,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8568.279190144278,4929.124491690595
121,0.7755,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8544.460135664118,4910.983978192575
122,0.7755,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8597.037637554058,4950.1611322811395
123,0.7755,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8563.210087600231,4927.197158729183
124,0.7755,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8536.786004821039,4912.682353758583
125,0.776,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8569.546409964343,4937.739812646244
126,0.776,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8598.675470999691,4956.162569096299
127,0.776,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8601.117226409919,4954.073404208629
128,0.776,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8582.104210830554,4942.310363581556
129,0.776,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8514.441609314768,4899.844317542655
130,0.7755,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8537.926926044136,4915.320813631183
131,0.7755,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8564.018128399191,4931.462485161035
132,0.7755,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8581.069010847847,4940.36312424741
133,0.7755,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8521.714051041503,4903.9933314548525
134,0.7755,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8527.798131432619,4913.561635529844
135,0.776,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8516.530071746743,4907.3428462748025
136,0.776,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8534.265957592317,4916.6983426449615
137,0.776,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8513.976482422659,4906.010122549133
138,0.776,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8558.278937483446,4937.339983383298
139,0.776,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8585.735436296132,4954.690518379265
140,0.777,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8609.337566573855,4972.136909447987
141,0.777,1.0,0.0,415936378805.0478,2780879121.2570553,642.3291666666667,0.0,0.0,0.0,0.0,8608.176681347943,4972.497753711482
142,0.777,1.0,0.0,415936378805.0478,2774782305.569203,642.3291666666667,0.0,0.0,0.0,0.0,8598.151225632215,4969.635694141556
143,0.777,1.0,0.0,415936378805.0478,2774782305.569203,640.0980952380952,0.0,0.0,0.0,0.0,8561.679363756157,4944.739223473477
144,0.777,1.0,0.0,415936378805.0478,2774782305.569203,640.0980952380952,0.0,0.0,0.0,0.0,8577.82383237661,4954.851232554968
145,0.7835,1.0,0.0,415936378805.0478,2774782305.569203,640.0980952380952,0.0,0.0,0.0,0.0,8501.704620977956,4901.443569573395
146,0.7835,1.0,0.0,415936378805.0478,2774782305.569203,640.0980952380952,0.0,0.0,0.0,0.0,8516.936837221432,4911.500948464855
147,0.7835,1.0,0.0,415936378805.0478,2774782305.569203,640.0980952380952,0.0,0.0,0.0,0.0,8475.962108181999,4890.3870309181975
148,0.7835,1.0,0.0,415936378805.0478,2774782305.569203,640.0980952380952,0.0,0.0,0.0,0.0,8463.003564226656,4883.194947879648
149,0.7835,1.0,0.0,415936378805.0478,2774782305.569203,636.5508333333333,0.0,0.0,0.0,0.0,8484.059719048597,4898.183167719437
150,0.7955,1.0,0.0,415936378805.0478,2774782305.569203,636.5508333333333,0.0,0.0,0.0,0.0,8483.335923533805,4898.09266680752
151,0.7955,1.0,0.0,415936378805.0478,2774782305.569203,636.5508333333333,0.0,0.0,0.0,0.0,8563.45749423942,4955.226072047754
152,0.7955,1.0,0.0,415936378805.0478,2774782305.569203,636.5508333333333,0.0,0.0,0.0,0.0,8612.025510105845,4985.977508666326
153,0.7955,1.0,0.0,415936378805.0478,2774782305.569203,636.5508333333333,0.0,0.0,0.0,0.0,8628.817957157527,4998.766190008755
154,0.7955,1.0,0.0,415936378805.0478,2774782305.569203,636.5508333333333,0.0,0.0,0.0,0.0,8656.43907209026,5016.895823405349
155,0.7975,1.0,0.0,415936378805.0478,2774782305.569203,636.5508333333333,0.0,0.0,0.0,0.0,8641.71279374899,5013.91291307564
156,0.7975,1.0,0.0,415936378805.0478,2774782305.569203,636.5508333333333,0.0,0.0,0.0,0.0,8625.208413767117,5006.269006096977
157,0.7975,1.0,0.0,415936378805.0478,2774782305.569203,636.5508333333333,0.0,0.0,0.0,0.0,8557.510885190051,4960.432678262595
158,0.7975,1.0,0.0,415936378805.0478,2774782305.569203,636.5508333333333,0.0,0.0,0.0,0.0,8548.972949266936,4956.338768386401
159,0.7975,1.0,0.0,415936378805.0478,2774782305.569203,636.5508333333333,0.0,0.0,0.0,0.0,8529.421537437633,4943.796428096732
