gen,HV_norm,feasible_ratio_soft,feasible_ratio_strict,min_cost,min_emission_gCO2,min_time,vio_mean_miss_alloc,vio_mean_miss_tt,vio_mean_cap_excess,vio_mean_node_cap_excess,vio_mean_late_h,vio_mean_wait_h
35,0.659,1.0,1.0,4587680.920753757,366223508.16150695,407.8542857142857,0.0,0.0,0.0,0.0,109.0628112558876,1746.6176957212288
36,0.659,1.0,1.0,4587680.920753757,366223508.16150695,407.8542857142857,0.0,0.0,0.0,0.0,109.51716986809325,1776.4018116526108
37,0.659,1.0,1.0,4587680.920753757,365534628.49999994,407.8542857142857,0.0,0.0,0.0,0.0,111.18616869633208,1781.1484404001285
38,0.659,1.0,1.0,4587680.920753757,365534628.49999994,407.8542857142857,0.0,0.0,0.0,0.0,111.29051695030975,1779.4036838622828
39,0.659,1.0,1.0,4587680.920753757,365534628.49999994,407.8542857142857,0.0,0.0,0.0,0.0,100.8162011405848,1763.1837306159464
40,0.6805,1.0,1.0,4587680.920753757,365534628.49999994,407.8542857142857,0.0,0.0,0.0,0.0,103.6161775324736,1763.0270346791128
41,0.6805,1.0,1.0,4579339.859801596,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,99.83927737722581,1750.0850688520318
42,0.6805,1.0,1.0,4579339.859801596,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,100.81470372556001,1759.5790872818327
43,0.6805,1.0,1.0,4579339.859801596,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,98.20718855504703,1755.9812504849865
44,0.6805,1.0,1.0,4579339.859801596,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,100.54005713410105,1770.9222408647431
45,0.7075,1.0,1.0,4579339.859801596,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,98.27167184950733,1751.4283798736956
46,0.7075,1.0,1.0,4579339.859801596,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,96.513735078412,1749.8236149624497
47,0.7075,1.0,1.0,4579339.859801596,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,91.15163943052389,1727.1186411618264
48,0.7075,1.0,1.0,4579339.859801596,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,88.64838830483558,1721.5359708858807
49,0.7075,1.0,1.0,4579339.859801596,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,93.63953141285309,1739.3317711127665
50,0.7155,1.0,1.0,4579339.859801596,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,94.80707383956153,1756.0180020111998
51,0.7155,1.0,1.0,4579339.859801596,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,101.43556281234989,1789.7019828658833
52,0.7155,1.0,1.0,4579339.859801596,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,98.46681427778596,1771.6055058058794
53,0.7155,1.0,1.0,4575341.68800045,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,96.28631888020263,1760.319863064806
54,0.7155,1.0,1.0,4575341.68800045,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,93.10000844335616,1747.45871842766
55,0.722,1.0,1.0,4575341.68800045,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,94.4561087067223,1749.1751745003473
56,0.722,1.0,1.0,4575341.68800045,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,94.69175863367069,1749.1268885853358
57,0.722,1.0,1.0,4575341.68800045,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,97.86453272828517,1751.1626952881354
58,0.722,1.0,1.0,4575341.68800045,365534519.99999994,407.8542857142857,0.0,0.0,0.0,0.0,101.9427313970803,1756.2423048036553
59,0.722,1.0,1.0,4575341.68800045,363440062.83333325,407.8542857142857,0.0,0.0,0.0,0.0,98.38950231419928,1756.4316455915905
60,0.7295,1.0,1.0,4575341.68800045,363440062.83333325,407.8542857142857,0.0,0.0,0.0,0.0,94.06892087555971,1755.8441922991444
61,0.7295,1.0,1.0,4575341.68800045,363440062.83333325,407.8542857142857,0.0,0.0,0.0,0.0,94.48401985600191,1759.239175957478
62,0.7295,1.0,1.0,4575341.68800045,363440062.83333325,407.8542857142857,0.0,0.0,0.0,0.0,93.94845776564723,1759.8561622363413
63,0.7295,1.0,1.0,4575341.68800045,363440062.83333325,407.8542857142857,0.0,0.0,0.0,0.0,97.48853962676966,1764.739475671681
64,0.7295,1.0,1.0,4575341.68800045,363440062.83333325,407.8542857142857,0.0,0.0,0.0,0.0,99.39217295839777,1780.467411763884
65,0.7355,1.0,1.0,4575341.68800045,363424257.61111104,407.8542857142857,0.0,0.0,0.0,0.0,98.8722637913463,1782.1661616198899
66,0.7355,1.0,1.0,4575341.68800045,363424257.61111104,407.8542857142857,0.0,0.0,0.0,0.0,101.58324166506674,1821.5095291108685
67,0.7355,1.0,1.0,4575341.68800045,363424257.61111104,407.8542857142857,0.0,0.0,0.0,0.0,106.07733445645837,1833.796826453042
68,0.7355,1.0,1.0,4565884.6058285,363424257.61111104,407.8542857142857,0.0,0.0,0.0,0.0,108.64631935388068,1839.101098826518
69,0.7355,1.0,1.0,4565884.6058285,363424257.61111104,407.8542857142857,0.0,0.0,0.0,0.0,111.23949055494205,1840.5393805058002
70,0.747,1.0,1.0,4552802.194716268,363424257.61111104,407.8542857142857,0.0,0.0,0.0,0.0,110.90565438466743,1836.7119323742445
71,0.747,1.0,1.0,4552802.194716268,363424257.61111104,407.8542857142857,0.0,0.0,0.0,0.0,108.62252074542701,1826.7687862069
72,0.747,1.0,1.0,4552802.194716268,363421413.9365079,407.8542857142857,0.0,0.0,0.0,0.0,114.43781070208286,1842.5170805598214
73,0.747,1.0,1.0,4552802.194716268,363421413.9365079,407.8542857142857,0.0,0.0,0.0,0.0,114.4256164587693,1845.156376563998
74,0.747,1.0,1.0,4552802.194716268,363330602.4345237,407.8542857142857,0.0,0.0,0.0,0.0,112.43694926332039,1838.5649033272755
75,0.75,1.0,1.0,4552080.521188187,363330602.4345237,407.8542857142857,0.0,0.0,0.0,0.0,112.00525090215739,1837.5908806641773
76,0.75,1.0,1.0,4552080.521188187,363330602.4345237,407.8542857142857,0.0,0.0,0.0,0.0,107.73337284620176,1822.949801095086
77,0.75,1.0,1.0,4552080.521188187,363329787.1162367,407.8542857142857,0.0,0.0,0.0,0.0,107.52221273510591,1807.7471984424265
78,0.75,1.0,1.0,4552080.521188187,362963119.04425013,407.8542857142857,0.0,0.0,0.0,0.0,112.99846019882939,1818.558011134214
79,0.75,1.0,1.0,4552080.521188187,362963119.04425013,407.8542857142857,0.0,0.0,0.0,0.0,110.68721946058622,1808.2524321198478
80,0.753,1.0,1.0,4552080.521188187,362963119.04425013,407.8542857142857,0.0,0.0,0.0,0.0,105.79933019704912,1796.7860330641179
81,0.753,1.0,1.0,4552080.521188187,362963119.04425013,407.8542857142857,0.0,0.0,0.0,0.0,106.45577610545035,1805.6268435565519
82,0.753,1.0,1.0,4552080.521188187,362963119.04425013,407.8542857142857,0.0,0.0,0.0,0.0,107.14769586968751,1805.09446959806
83,0.753,1.0,1.0,4552080.521188187,362963119.04425013,407.8542857142857,0.0,0.0,0.0,0.0,106.48547208745667,1799.5235922026854
84,0.753,1.0,1.0,4552080.521188187,362963119.04425013,407.8542857142857,0.0,0.0,0.0,0.0,103.97407567224285,1791.3986036243573
85,0.7575,1.0,1.0,4552080.521188187,362963119.04425013,407.8542857142857,0.0,0.0,0.0,0.0,102.64493361093724,1792.2558894698695
86,0.7575,1.0,1.0,4552080.521188187,362963119.04425013,407.8542857142857,0.0,0.0,0.0,0.0,108.2342579600309,1805.5440758952716
87,0.7575,1.0,1.0,4552080.521188187,362963119.04425013,407.8542857142857,0.0,0.0,0.0,0.0,107.74685094845971,1801.0521453097897
88,0.7575,1.0,1.0,4552080.521188187,362646108.583467,407.8542857142857,0.0,0.0,0.0,0.0,109.99688345829364,1801.4090198542588
89,0.7575,1.0,1.0,4552080.521188187,362646108.583467,407.8542857142857,0.0,0.0,0.0,0.0,106.83492917508221,1787.1163281072777
90,0.7595,1.0,1.0,4552080.521188187,362646108.583467,407.8542857142857,0.0,0.0,0.0,0.0,106.91832620452735,1789.1050887614447
91,0.7595,1.0,1.0,4552080.521188187,362646108.583467,407.8542857142857,0.0,0.0,0.0,0.0,108.14216555532714,1791.4001757998565
92,0.7595,1.0,1.0,4552080.521188187,362646108.583467,407.8542857142857,0.0,0.0,0.0,0.0,108.21132013859688,1795.458549877455
93,0.7595,1.0,1.0,4552080.521188187,362646108.583467,407.8542857142857,0.0,0.0,0.0,0.0,109.44783071748844,1790.4542786520624
94,0.7595,1.0,1.0,4552080.521188187,362646108.583467,407.8542857142857,0.0,0.0,0.0,0.0,109.13566554032799,1795.158000146361
95,0.763,1.0,1.0,4552080.521188187,362646108.583467,407.8542857142857,0.0,0.0,0.0,0.0,109.1278208960035,1789.5641181743702
96,0.763,1.0,1.0,4552080.521188187,362646108.583467,407.8542857142857,0.0,0.0,0.0,0.0,110.30455080899289,1790.548964078028
97,0.763,1.0,1.0,4552080.521188187,362646108.583467,407.8542857142857,0.0,0.0,0.0,0.0,110.85904213240778,1798.8024547966468
98,0.763,1.0,1.0,4552080.521188187,362646108.583467,407.8542857142857,0.0,0.0,0.0,0.0,106.61404848384737,1787.6235990978632
99,0.763,1.0,1.0,4552080.521188187,362517385.76955587,407.8542857142857,0.0,0.0,0.0,0.0,101.49207381451971,1776.7333906026875
100,0.763,1.0,1.0,4552080.521188187,362517385.76955587,407.8542857142857,0.0,0.0,0.0,0.0,101.50903681361247,1773.0302420191208
101,0.763,1.0,1.0,4552080.521188187,362517385.76955587,407.8542857142857,0.0,0.0,0.0,0.0,96.5409507792744,1752.065971413388
102,0.763,1.0,1.0,4552080.521188187,362517385.76955587,407.8542857142857,0.0,0.0,0.0,0.0,95.31673019211418,1752.5899954691731
103,0.763,1.0,1.0,4552080.521188187,362517385.76955587,407.8542857142857,0.0,0.0,0.0,0.0,99.09215406718981,1770.7708574472772
104,0.763,1.0,1.0,4552080.521188187,362517385.76955587,407.8542857142857,0.0,0.0,0.0,0.0,103.2068681312479,1776.2596157578719
105,0.7635,1.0,1.0,4552080.521188187,362517385.76955587,407.8542857142857,0.0,0.0,0.0,0.0,102.28333502293816,1773.554006512036
106,0.7635,1.0,1.0,4552080.521188187,362517385.76955587,407.8542857142857,0.0,0.0,0.0,0.0,102.07317640322987,1771.8391475460655
107,0.7635,1.0,1.0,4552080.521188187,362517385.76955587,407.8542857142857,0.0,0.0,0.0,0.0,101.03698862972924,1774.6419460433815
108,0.7635,1.0,1.0,4552080.521188187,362517385.76955587,407.8542857142857,0.0,0.0,0.0,0.0,100.29149561794554,1772.1979065357914
109,0.7635,1.0,1.0,4552080.521188187,362517385.76955587,407.8542857142857,0.0,0.0,0.0,0.0,98.61139210111182,1760.9569806745556
110,0.7625,1.0,1.0,4552080.521188187,362517385.76955587,407.8542857142857,0.0,0.0,0.0,0.0,97.04782958484198,1758.808708743866
111,0.7625,1.0,1.0,4552080.521188187,362517385.76955587,407.8542857142857,0.0,0.0,0.0,0.0,95.76317082718184,1752.9674870252907
112,0.7625,1.0,1.0,4552080.521188187,362517385.76955587,407.8542857142857,0.0,0.0,0.0,0.0,97.39831769911174,1757.8888268597013
113,0.7625,1.0,1.0,4552080.521188187,362517385.76955587,407.8542857142857,0.0,0.0,0.0,0.0,102.02984323867338,1773.5105955248416
114,0.7625,1.0,1.0,4551804.769242792,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,95.9291194870122,1762.8453733332835
115,0.7655,1.0,1.0,4551804.769242792,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,94.93193249608079,1755.3322341618039
116,0.7655,1.0,1.0,4551804.769242792,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,94.13202078369625,1753.2501828229201
117,0.7655,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,95.86354488220937,1749.063131775276
118,0.7655,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,96.30661238241534,1753.703767342525
119,0.7655,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,96.4272281456385,1760.8838035597669
120,0.7755,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,94.43889833607173,1742.0849866684762
121,0.7755,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,99.49186346317065,1763.9466082915017
122,0.7755,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,98.11036213469671,1748.2795474595287
123,0.7755,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,99.76219649028062,1755.833726310402
124,0.7755,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,99.02211600364438,1749.465772433935
125,0.7735,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,102.57316493119663,1766.4270922047497
126,0.7735,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,101.70285794542765,1765.741493932458
127,0.7735,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,103.88812196385815,1771.5575949064646
128,0.7735,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,103.02581314109048,1780.9424942911676
129,0.7735,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,102.73345871702232,1778.0293055466693
130,0.7745,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,104.4438744472766,1784.7514768530912
131,0.7745,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,103.08352732644926,1778.6529237000236
132,0.7745,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,104.50071113268963,1786.4191260584928
133,0.7745,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,98.78169860100272,1769.2794151373291
134,0.7745,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,99.66085050102889,1766.3176922531377
135,0.777,1.0,1.0,4548245.294192897,360704858.66153187,407.8542857142857,0.0,0.0,0.0,0.0,97.61769409576318,1755.7285933735257
136,0.777,1.0,1.0,4548245.294192897,360538753.9679432,407.8542857142857,0.0,0.0,0.0,0.0,100.36953619204237,1760.8244881279516
137,0.777,1.0,1.0,4548245.294192897,360538753.9679432,407.8542857142857,0.0,0.0,0.0,0.0,99.59186241274537,1750.9153864284133
138,0.777,1.0,1.0,4548245.294192897,360538753.9679432,407.8542857142857,0.0,0.0,0.0,0.0,99.61119504227653,1747.6752712088562
139,0.777,1.0,1.0,4548245.294192897,360400333.38995266,407.8542857142857,0.0,0.0,0.0,0.0,98.41450423830771,1744.8763083641609
140,0.7785,1.0,1.0,4548245.294192897,360400333.38995266,407.8542857142857,0.0,0.0,0.0,0.0,99.96842646006223,1751.3179367422285
141,0.7785,1.0,1.0,4548245.294192897,360400333.38995266,407.8542857142857,0.0,0.0,0.0,0.0,103.95882849966276,1763.7175648195644
142,0.7785,1.0,1.0,4541345.150320523,360400333.38995266,407.8542857142857,0.0,0.0,0.0,0.0,103.47944593468135,1764.5098659513114
143,0.7785,1.0,1.0,4541345.150320523,360206058.8945273,407.8542857142857,0.0,0.0,0.0,0.0,106.18886634672931,1774.4193851855127
144,0.7785,1.0,1.0,4541345.150320523,360192350.5287728,407.8542857142857,0.0,0.0,0.0,0.0,108.94900257095713,1781.6293697210303
145,0.7795,1.0,1.0,4541345.150320523,360192350.5287728,407.8542857142857,0.0,0.0,0.0,0.0,107.97709888000253,1778.3860186972263
146,0.7795,1.0,1.0,4541345.150320523,360180926.890644,407.8542857142857,0.0,0.0,0.0,0.0,108.29185284006971,1785.0497584366553
147,0.7795,1.0,1.0,4541345.150320523,360180926.890644,407.8542857142857,0.0,0.0,0.0,0.0,108.8497713644956,1784.95914902062
148,0.7795,1.0,1.0,4541345.150320523,360180926.890644,407.8542857142857,0.0,0.0,0.0,0.0,110.70837001934706,1793.893216084137
149,0.7795,1.0,1.0,4541345.150320523,360180926.890644,407.8542857142857,0.0,0.0,0.0,0.0,109.71530823090532,1785.1280062218348
150,0.782,1.0,1.0,4539346.427198809,360180926.890644,407.8542857142857,0.0,0.0,0.0,0.0,109.6303168332388,1784.0804600190106
151,0.782,1.0,1.0,4539346.427198809,360180926.890644,407.8542857142857,0.0,0.0,0.0,0.0,108.79786411869765,1781.9517069848484
152,0.782,1.0,1.0,4539346.427198809,360180926.890644,407.8542857142857,0.0,0.0,0.0,0.0,107.98599046283363,1776.1894402172077
153,0.782,1.0,1.0,4539346.427198809,360180926.890644,407.8542857142857,0.0,0.0,0.0,0.0,108.49651201565882,1780.161475739503
154,0.782,1.0,1.0,4539346.427198809,360180926.890644,407.8542857142857,0.0,0.0,0.0,0.0,109.1164570090484,1780.6734707165444
155,0.785,1.0,1.0,4539346.427198809,360180926.890644,407.8542857142857,0.0,0.0,0.0,0.0,108.99105179435621,1776.6958582827676
156,0.785,1.0,1.0,4539346.427198809,360180926.890644,407.8542857142857,0.0,0.0,0.0,0.0,108.23368297379136,1784.859239298978
157,0.785,1.0,1.0,4539346.427198809,360180926.890644,407.8542857142857,0.0,0.0,0.0,0.0,108.47126901582915,1780.7676305039618
158,0.785,1.0,1.0,4538163.875597379,360180926.890644,407.8542857142857,0.0,0.0,0.0,0.0,108.0415414675529,1780.4299002522528
159,0.785,1.0,1.0,4538163.875597379,360180926.890644,407.8542857142857,0.0,0.0,0.0,0.0,112.23412287951355,1795.419796627831
160,0.7865,1.0,1.0,4538163.875597379,360180926.890644,407.8542857142857,0.0,0.0,0.0,0.0,112.8294033504005,1801.550687120183
161,0.7865,1.0,1.0,4538163.875597379,360180926.890644,407.8542857142857,0.0,0.0,0.0,0.0,109.08836709099015,1787.9707460767559
162,0.7865,1.0,1.0,4538163.875597379,359029232.26736385,407.8542857142857,0.0,0.0,0.0,0.0,105.57685025634572,1786.2481698079189
163,0.7865,1.0,1.0,4538163.875597379,359029232.26736385,407.8542857142857,0.0,0.0,0.0,0.0,105.7610324822935,1781.9337921950228
164,0.7865,1.0,1.0,4538163.875597379,359029232.26736385,407.8542857142857,0.0,0.0,0.0,0.0,107.09262735444659,1782.246977685372
165,0.788,1.0,1.0,4538163.875597379,359029232.26736385,407.8542857142857,0.0,0.0,0.0,0.0,105.20808413617135,1778.0648273680883
166,0.788,1.0,1.0,4538163.875597379,359029232.26736385,407.8542857142857,0.0,0.0,0.0,0.0,104.62765068266617,1773.0248131067858
167,0.788,1.0,1.0,4526681.552892847,359029232.26736385,407.8542857142857,0.0,0.0,0.0,0.0,105.75418161633796,1768.6355049960412
168,0.788,1.0,1.0,4526681.552892847,359029232.26736385,407.8542857142857,0.0,0.0,0.0,0.0,103.402854762974,1759.0468214123882
169,0.788,1.0,1.0,4526681.552892847,359029232.26736385,407.8542857142857,0.0,0.0,0.0,0.0,98.66292098754306,1755.3323748118432
170,0.791,1.0,1.0,4526681.552892847,359029232.26736385,407.8542857142857,0.0,0.0,0.0,0.0,100.16189264214032,1757.2642065767075
171,0.791,1.0,1.0,4526681.552892847,359029232.26736385,407.8542857142857,0.0,0.0,0.0,0.0,104.14185876169658,1775.3988748012134
172,0.791,1.0,1.0,4526681.552892847,359029232.26736385,407.8542857142857,0.0,0.0,0.0,0.0,100.71318876091073,1767.8901778640243
173,0.791,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,102.44748956707176,1771.664002383073
174,0.791,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,101.8343482069494,1769.1890752438273
175,0.7875,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,104.65249291803477,1782.3633191881515
176,0.7875,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,104.1094892486741,1772.4602853710226
177,0.7875,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,100.8540250363356,1757.5645398995036
178,0.7875,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,101.92978485254143,1767.1033157208294
179,0.7875,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,100.65084974509318,1756.256226232864
180,0.795,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,100.20813684064295,1760.7119931270804
181,0.795,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,100.78777828204942,1759.2497920089277
182,0.795,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,103.31357075487445,1771.2102925329652
183,0.795,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,101.60125828566771,1758.408421312552
184,0.795,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,100.73490687852956,1759.9118404269955
185,0.7955,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,100.66162247397779,1751.2873068575657
186,0.7955,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,99.69576150038147,1754.7551082377706
187,0.7955,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,100.24399144606741,1761.7460993321542
188,0.7955,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,95.02954556897578,1753.8696603507678
189,0.7955,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,97.29356479380267,1746.5842376754883
190,0.795,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,97.01901065292812,1747.911963864125
191,0.795,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,100.8902171413328,1765.4669054986227
192,0.795,1.0,1.0,4526681.552892847,358221197.2670493,407.8542857142857,0.0,0.0,0.0,0.0,101.3150433594473,1771.0475388137097
