case_id,scenario,point_id,total_cost_usd,quantity_weighted_mean_delivery_time_h,source_seeds
D1,seattle_tacoma_port_capacity_50pct,61,26047000.380012766,624.6409284071755,20260919
D1,seattle_tacoma_port_capacity_50pct,62,26078454.04174026,624.6269236616813,20260919
D1,seattle_tacoma_port_capacity_50pct,63,26088108.51695721,624.3071479515643,20260919
D1,seattle_tacoma_port_capacity_50pct,64,26106149.48305315,624.1270090013602,20260919
D1,seattle_tacoma_port_capacity_50pct,65,26141080.43551318,623.4929835591001,20260919
D1,seattle_tacoma_port_capacity_50pct,66,26166187.815320842,622.7309224621099,20260919
D1,seattle_tacoma_port_capacity_50pct,67,26181550.811070465,622.6004955759352,20260919
D1,seattle_tacoma_port_capacity_50pct,68,26207714.111823913,622.1477503571793,20260919
D1,seattle_tacoma_port_capacity_50pct,69,26230472.702329084,622.1421780482056,20260919
D1,seattle_tacoma_port_capacity_50pct,70,26233073.149938818,621.8821146802418,20260919
D1,seattle_tacoma_port_capacity_50pct,71,26286310.200127587,620.976794992271,20260919
D1,seattle_tacoma_port_capacity_50pct,72,26309731.3301426,620.748467188563,20260919
D1,seattle_tacoma_port_capacity_50pct,73,26389990.185705308,620.6939774268258,20260925
D1,seattle_tacoma_port_capacity_50pct,74,26398415.777893074,620.4481500402061,20260925
D1,seattle_tacoma_port_capacity_50pct,75,26412051.673197955,619.9291129020464,20260925
D1,seattle_tacoma_port_capacity_50pct,76,26469059.059917103,619.6854423631269,20260915
D1,seattle_tacoma_port_capacity_50pct,77,26478502.06672025,619.3641697795872,20260915
D1,seattle_tacoma_port_capacity_50pct,78,26530623.826993868,619.3612708983297,20260915
D1,seattle_tacoma_port_capacity_50pct,79,26544322.097125288,618.1737686731917,20260915
D1,seattle_tacoma_port_capacity_50pct,80,26571173.55595367,617.897496926095,20260915
D1,seattle_tacoma_port_capacity_50pct,81,26591906.179263618,617.5779448683761,20260915
D1,seattle_tacoma_port_capacity_50pct,82,26653399.489870492,617.1121999235975,20260915
D1,seattle_tacoma_port_capacity_50pct,83,26720476.696201835,616.6216548441273,20260915
D1,seattle_tacoma_port_capacity_50pct,84,26772109.384655178,615.6406286172274,20260915
D1,uswc_compound_50pct_delay_120h,1,33483711.809694815,730.5681895973376,20260919
D1,uswc_compound_50pct_delay_120h,2,33521763.65561166,730.371123311126,20260919
D1,uswc_compound_50pct_delay_120h,3,33525902.518509015,730.3180612662015,20260919
D1,uswc_compound_50pct_delay_120h,4,33541715.37219477,730.1220970230213,20260919
D1,uswc_compound_50pct_delay_120h,5,33541796.839467213,729.9420307796221,20260919
D1,uswc_compound_50pct_delay_120h,6,33599172.7048417,729.9189306194028,20260919
