solution_id,allocation_id,shipment_id,quantity_feu,arc_ids
D1_pilot_baseline_001,1,D1-01,12.582681498443746,cn-r-01|sea-01|us-r-01
D1_pilot_baseline_001,2,D1-01,38.64666948459016,cn-d-01|sea-01|us-r-01
D1_pilot_baseline_001,3,D1-01,8.77064901696609,cn-r-01|sea-01|us-d-01
D1_pilot_baseline_001,4,D1-02,19.453282447749107,cn-r-01|sea-01|us-r-01
D1_pilot_baseline_001,5,D1-02,30.9120026838624,cn-d-01|sea-01|us-r-01
D1_pilot_baseline_001,6,D1-02,4.6347148683884924,cn-r-01|sea-01|us-d-01
D1_pilot_baseline_001,7,D1-03,43.42952653430933,cn-r-01|sea-01|us-r-01
D1_pilot_baseline_001,8,D1-03,3.5736585361345363,cn-r-02|sea-04|us-r-04
D1_pilot_baseline_001,9,D1-03,2.9968149295561304,cn-d-02|sea-04|us-r-04
D1_pilot_baseline_001,10,D1-04,9.475455958109231,cn-d-01|sea-01|us-r-01
D1_pilot_baseline_001,11,D1-04,3.182047201258226,cn-d-02|sea-04|us-r-04
D1_pilot_baseline_001,12,D1-04,34.84249684063254,cn-d-01|sea-01|us-d-01
D1_pilot_baseline_001,13,D1-05,43.55782900243985,cn-r-01|sea-01|us-r-01
D1_pilot_baseline_001,14,D1-05,14.79549186578491,cn-r-02|sea-04|us-r-04
D1_pilot_baseline_001,15,D1-05,6.646679131775237,cn-d-01|sea-01|us-r-01
D1_pilot_baseline_001,16,D1-06,4.412271131632354,cn-r-02|sea-04|us-r-04
D1_pilot_baseline_001,17,D1-06,19.960445699251377,cn-d-01|sea-01|us-r-01
D1_pilot_baseline_001,18,D1-06,33.12728316911627,cn-d-02|sea-04|us-r-04
D1_pilot_baseline_001,19,D1-07,22.939516842925737,cn-r-01|sea-01|us-r-01
D1_pilot_baseline_001,20,D1-07,14.795005421942447,cn-r-02|sea-04|us-r-04
D1_pilot_baseline_001,21,D1-07,14.765477735131817,cn-d-01|sea-03|us-r-04
D1_pilot_baseline_001,22,D1-08,11.239618893042408,cn-r-01|sea-01|us-r-01
D1_pilot_baseline_001,23,D1-08,8.505771398170394,cn-r-01|sea-03|us-r-04
D1_pilot_baseline_001,24,D1-08,25.2546097087872,cn-d-01|sea-01|us-r-01
D1_pilot_baseline_001,25,D1-09,30.200811962396497,cn-r-01|sea-03|us-r-04
D1_pilot_baseline_001,26,D1-09,13.03388007295018,cn-r-02|sea-04|us-r-04
D1_pilot_baseline_001,27,D1-09,19.265307964653324,cn-d-01|sea-03|us-r-04
D1_pilot_baseline_001,28,D1-10,34.60875643842079,cn-r-02|sea-04|us-r-04
D1_pilot_baseline_001,29,D1-10,30.588075812316937,cn-d-01|sea-01|us-r-01
D1_pilot_baseline_001,30,D1-10,4.803167749262272,cn-d-02|sea-04|us-r-04
D1_pilot_baseline_001,31,D1-11,37.84266034009345,cn-r-01|sea-03|us-r-04
D1_pilot_baseline_001,32,D1-11,1.6916101750422896,cn-r-02|sea-04|us-r-04
D1_pilot_baseline_001,33,D1-11,0.965729484864255,cn-d-02|sea-04|us-r-04
D1_pilot_baseline_001,34,D1-12,24.79330963497043,cn-r-02|sea-04|us-r-04
D1_pilot_baseline_001,35,D1-12,35.28735218268053,cn-d-02|sea-04|us-r-04
D1_pilot_baseline_001,36,D1-12,2.419338182349037,cn-r-01|sea-01|us-d-01
