case_id,scenario,runs,successful_runs,success_rate,total_front_points,union_front_size,best_cost_usd,cost_median_usd,cost_q1_usd,cost_q3_usd,best_weighted_mean_delivery_time_h,weighted_mean_delivery_time_median_h,weighted_mean_delivery_time_q1_h,weighted_mean_delivery_time_q3_h,hypervolume_median,hypervolume_q1,hypervolume_q3,spacing_median,elapsed_median_seconds,elapsed_total_seconds,ideal_cost_usd,ideal_weighted_mean_delivery_time_h,nadir_cost_usd,nadir_weighted_mean_delivery_time_h,hypervolume_reference_normalized
D1,pilot_baseline,30,30,1.0,1014,84,24842445.19812098,25356256.0842871,25226298.440622937,25541187.051981695,615.6406286172274,623.5874171437874,620.6839726029082,626.399026187485,0.6853885518781282,0.6522381499375898,0.7060945015904141,0.0160789787905508,14.403520257212222,430.5791699392721,24842445.19812098,615.6406286172274,26855577.960465163,660.4667559181308,1.1|1.1
D2,pilot_baseline,30,30,1.0,747,68,25042488.426821988,25277711.995491184,25162655.08831432,25387293.896634724,614.2157580011346,622.7134638938032,620.0441222027036,623.8528136555974,0.7428470213817568,0.6924363499869198,0.7762983850559437,0.021497814070183138,13.871387121034786,417.5105691011995,25042488.426821988,614.2157580011346,26640245.027966164,648.8895653143628,1.1|1.1
D3,pilot_baseline,30,30,1.0,826,71,26576332.611434035,27130204.126386963,27027917.901911195,27207432.99619214,628.0642444823245,635.1141538966688,633.4351147736375,638.4380515381438,0.6525251162925374,0.6252591632665971,0.690155829714644,0.02334491781879139,13.947226891294122,419.5237433477305,26576332.611434035,628.0642444823245,28699212.459725145,666.2327002301871,1.1|1.1
