case_id,scenario,runs,successful_runs,success_rate,total_front_points,union_front_size,best_cost_usd,cost_median_usd,cost_q1_usd,cost_q3_usd,best_makespan_h,makespan_median_h,makespan_q1_h,makespan_q3_h,hypervolume_median,hypervolume_q1,hypervolume_q3,spacing_median,elapsed_median_seconds,elapsed_total_seconds,ideal_cost_usd,ideal_makespan_h,nadir_cost_usd,nadir_makespan_h,hypervolume_reference_normalized
D1,pilot_baseline,10,10,1.0,10,1,24443171.22286667,24774448.141165413,24618466.31819637,24883831.947578132,748.8,748.8,748.8,748.8,0.7165464699842232,0.5536138223427625,0.9488891926756972,0.0,19.806493431096897,197.89652652386576,24443171.22286667,748.8,25181649.292153087,748.8,1.1|1.1
D2,pilot_baseline,10,10,1.0,12,1,24869759.40710607,25079792.186949976,24994320.31816837,25257465.72039268,760.8,760.8,760.8,760.8,0.9086373431760664,0.6124359316789503,1.0312754831791409,0.0,19.47421341552399,194.91127265850082,24869759.40710607,760.8,25636397.384960353,905.4,1.1|1.1
D3,pilot_baseline,10,10,1.0,13,1,26481712.19154526,26761188.14339496,26689026.361427475,26939300.740609847,772.8,772.8,772.8,772.8,0.8017982504112384,0.5415475606486604,0.8393993313023689,0.0,19.700790158938617,196.43358477950096,26481712.19154526,772.8,27234828.87304988,950.0,1.1|1.1
